wind_speed,swr,turb_param.k_min,qual
1.93787641701227,1.28343511019913,5.25647952161194e-07,14169.180862274
1.96710347668131,1.39940288973154,5.88746416972574e-07,13921.1646472576
1.94816958709223,1.42901333423472,-8.29066064719218e-07,13921.1646472576
1.94898094924871,1.30989532539692,-1.19349956109475e-06,13921.1646472576
2.05749692058496,1.41307040622329,-1.17562833455896e-06,13921.1646472576
2.21168771767632,1.38967475439668,3.97421163618438e-07,22682.9988780409
2.08630511499757,1.48233611518865,-1.83175380368492e-06,22682.9988780409
1.98620578449317,1.44673616670322,-1.09483525367237e-06,22682.9988780409
1.94184598875636,1.36611878294658,-1.95443111657473e-06,22682.9988780409
2.14123421362977,1.34809954667916,-1.82070864357213e-06,22682.9988780409
2.06115913647569,1.29972113384269,9.09900384714902e-07,21688.9412118523
2.03199626992843,1.31660468438482,-8.93000412638793e-07,21688.9412118523
1.85636284186938,1.44316428479983,-3.32544878597761e-07,21688.9412118523
2.07097793962543,1.55663577683941,-1.16360415687039e-06,21688.9412118523
2.04010461576777,1.34448139279456,-1.63008997503573e-06,21688.9412118523
2.23399378048961,1.3020858714343,2.05014404759929e-07,20688.5578821916
2.00903791988761,1.32628494346022,-2.32047412516884e-06,20688.5578821916
2.06129650063856,1.36299053371252,-5.54169791136195e-07,20688.5578821916
2.22019504007839,1.37995421132712,-3.90104877763975e-07,20688.5578821916
1.96895536521598,1.42324864109505,-5.69462556519356e-07,20688.5578821916
2.07733164629306,1.50617614419323,-2.84048150211208e-06,20688.5578821916
2.05543960196605,1.51311753962933,9.06059342101639e-09,10610.2241154211
2.15614952594418,1.49906785418647,-2.46947705571281e-08,10610.2241154211
2.15814106026022,1.35902127282309,-7.88837641138311e-07,10610.2241154211
1.99359265860281,1.35738335771976,-1.7087076764042e-06,10610.2241154211
1.96672521946004,1.42720372798782,-1.84399283467847e-06,10610.2241154211
1.92258999136702,1.20217242634052,-2.3036380382576e-06,10610.2241154211
1.90378881473017,1.15093366187459,-2.30505219427893e-06,10610.2241154211
1.91134819296796,1.09117152416451,-3.01553502969219e-06,10610.2241154211
1.80147413638881,1.11777689800247,-2.10933382159043e-06,10610.2241154211
1.85968899484273,1.03106986031229,-1.49000292043045e-06,10610.2241154211
1.7956583080524,0.855557056873888,-1.71262450243476e-06,10610.2241154211
1.77373094304562,0.69736310572486,-3.49722372097206e-06,10610.2241154211
1.92171306889807,0.631679960449868,-5.59105697972463e-06,10610.2241154211
1.73259916417523,0.469745328604836,-4.91476915324535e-06,10610.2241154211
1.60820943978342,0.400610477162281,-6.57659963813814e-06,10610.2241154211
1.50596841750252,0.555333913545333,-6.34553640082454e-06,10610.2241154211
1.36452069513742,0.47535529125605,-6.47796499219787e-06,10610.2241154211
1.3947630159623,0.519869457335666,-6.1063208855636e-06,10610.2241154211
1.47179463104304,0.524326943383736,-5.66766908783778e-06,10610.2241154211
1.62390267390725,0.403222624645332,-6.32260892378935e-06,10610.2241154211
1.64542841296287,0.19102454721787,-6.50972902089263e-06,10610.2241154211
1.6657540654044,0.3167604503652,-8.03555961957036e-06,10610.2241154211
1.65582995419014,0.29428193656192,-6.18463131900651e-06,10610.2241154211
1.68840209848684,0.422122768780893,-6.39765146831963e-06,10610.2241154211
1.72156771125551,0.544736238200858,-5.93815422264614e-06,10610.2241154211
1.719148028782,0.41922418633781,-6.34682506808717e-06,10610.2241154211
1.842309728777,0.337626029009285,-5.38091951812916e-06,10610.2241154211
1.82365676936576,0.149254182501587,-5.01018938462558e-06,10610.2241154211
1.785871439829,0.0943182195779861,-5.10665100157238e-06,10610.2241154211
1.78349496743114,0.114774555651289,-6.05408207923129e-06,10610.2241154211
1.80311195470507,0.259483119064665,-6.05435111353814e-06,10610.2241154211
1.96407490323034,0.0887636405765746,-5.08762616762875e-06,10610.2241154211
2.04125366289124,0.260148591839592,-4.15592498214308e-06,10610.2241154211
1.98075701392956,0.191226028314576,-6.40099558341871e-06,10610.2241154211
2.23294459255567,0.163532183720084,-6.85222974443009e-06,10610.2241154211
2.05844155604534,0.0928486259473488,-7.47354935216954e-06,10610.2241154211
2.06546120419688,0.0360445281404237,-8.3406313999425e-06,10610.2241154211
1.96994263261028,-0.0984737184639516,-8.49938681776798e-06,10610.2241154211
2.01549730212318,-0.0927127086543941,-8.38364724900566e-06,10610.2241154211
1.93550143076031,-0.0964496467241582,-6.33966916560453e-06,10610.2241154211
2.01976488040779,-0.050262434774173,-7.36217962802078e-06,10610.2241154211
1.91267220774659,-0.110523633834757,-7.00313520338194e-06,10610.2241154211
1.97933036685262,-0.29954349004068,-6.82536442086027e-06,10610.2241154211
2.02005838128267,-0.272555073141089,-6.35921875374752e-06,10610.2241154211
1.85850382191467,-0.53265504791637,-6.23566719579714e-06,10610.2241154211
1.60062658556552,-0.558726826658043,-7.10399040448692e-06,10610.2241154211
1.6052321431426,-0.50035400838084,-5.95966687367641e-06,10610.2241154211
1.62095087353662,-0.588138043556562,-5.34411651657538e-06,10610.2241154211
1.50979463119459,-0.52918090860956,-6.27223889591259e-06,10610.2241154211
1.5777275294352,-0.497619320395063,-7.25733429462879e-06,10610.2241154211
1.7220237815183,-0.517410002170014,-6.1325662187913e-06,10610.2241154211
1.66791122650305,-0.601755871355266,-7.86644149846641e-06,10610.2241154211
1.57567333882336,-0.779529302978033,-6.45475746571023e-06,10610.2241154211
1.38849621539269,-0.534295233800467,-4.75216348921209e-06,10610.2241154211
1.55267882367013,-0.353396473765578,-5.53901558863223e-06,10610.2241154211
1.51293714820018,-0.376049862979224,-5.70209798024999e-06,10610.2241154211
1.52651263913236,-0.434074779998594,-6.80847737327446e-06,10610.2241154211
1.67714184713037,-0.518714376496202,-5.9266292816093e-06,10610.2241154211
1.50151583045886,-0.439129855336994,-7.4732508952303e-06,10610.2241154211
1.41653289400182,-0.471496352074705,-7.12812056828489e-06,10610.2241154211
1.40670010293844,-0.355065034466774,-7.28323944290208e-06,10610.2241154211
1.50053235174294,-0.316036037141626,-5.37899516465577e-06,10610.2241154211
1.72625572614077,-0.43934261193755,-5.0955874752716e-06,10610.2241154211
1.48747842493021,-0.305531047559461,-6.41329087897802e-06,10610.2241154211
1.61178547173563,-0.29551744331638,-5.0507721648663e-06,10610.2241154211
1.64015714792573,-0.228032554136564,-5.64628743486139e-06,10610.2241154211
1.68925033700666,-0.353181046253329,-5.09907716564952e-06,10610.2241154211
1.78779632126082,-0.313012270812639,-5.05615456461564e-06,10610.2241154211
1.79263274748222,-0.331989277823506,-6.46999768964416e-06,10610.2241154211
1.78120731249905,-0.209589181838283,-4.84098919729677e-06,10610.2241154211
1.94673247977032,-0.172499445982535,-3.923530911754e-06,10610.2241154211
1.96334808474427,-0.240791909414523,-5.27381265132941e-06,10610.2241154211
1.96976165922248,-0.172537274324849,-5.28378393876234e-06,10610.2241154211
1.96466105243982,-0.202072949990254,-3.90219692555786e-06,10610.2241154211
2.02466162086349,-0.217638612007038,-4.02750154862831e-06,10610.2241154211
2.05748990853572,-0.29134188811471,-5.00088131595607e-06,10610.2241154211
2.20577303542827,-0.412286365738976,-5.67678399831653e-06,10610.2241154211
2.30246139834105,-0.487980242626933,-5.98300591411093e-06,10610.2241154211
2.13799525636704,-0.463848938067143,-7.25607474816935e-06,10610.2241154211
1.9732701686782,-0.501526575558159,-5.87609562912508e-06,10610.2241154211
1.96115106707964,-0.5050701577269,-6.61971613876527e-06,10610.2241154211
1.88650688034688,-0.431257403668654,-5.88000709654697e-06,10610.2241154211
1.95116030138187,-0.315353972720698,-5.15421685635608e-06,10610.2241154211
2.08172249376703,-0.395816463780606,-3.26312236074026e-06,10610.2241154211
2.04466314973659,-0.246562303111723,-2.9302817724425e-06,10610.2241154211
2.08637628788017,-0.0820534847509527,-3.33864640453695e-06,10610.2241154211
1.91619342931453,-0.0629019176352642,-1.73580337058961e-06,10610.2241154211
1.98776616833892,0.130538287971477,-2.68654146643565e-06,10610.2241154211
2.04936984663529,0.0053622226482038,-1.08568827503795e-06,10610.2241154211
1.95020580945628,-0.0147663345798372,-2.30008080750379e-06,10610.2241154211
1.9617568086533,-0.0512868170042573,-3.05726666119499e-06,10610.2241154211
1.97067270168364,-0.216287993536457,-3.12918029606427e-06,10610.2241154211
1.78237474222791,-0.34825267319606,-3.95455324569165e-06,10610.2241154211
1.80187463430681,-0.376271048075547,-4.53195016118992e-06,10610.2241154211
1.8250474337626,-0.4036087338902,-3.09254935049691e-06,10610.2241154211
1.75621972869585,-0.440778868326604,-2.82764553327184e-06,10610.2241154211
1.87335913264004,-0.449498699849996,-2.52381277318375e-06,10610.2241154211
1.98762505996453,-0.478291650330924,-2.3770144001878e-06,10610.2241154211
1.95690420370188,-0.372298231523762,-2.18958655245882e-06,10610.2241154211
1.97914881672268,-0.556924819663376,9.57052221144256e-08,1121296.15096608
1.88879657244258,-0.457973735915287,-1.24372200548994e-06,1121296.15096608
1.99430314270121,-0.210000479358563,-9.54809703768363e-07,1121296.15096608
2.01093491589518,-0.319811767813884,-1.3822438191314e-06,1121296.15096608
1.94568411215827,-0.266339395825444,-3.5845640554495e-06,1121296.15096608
