wind_speed,swr,Phys.par.C_shelter,qual
1.80181962305617,2.09383760685761,0.319076643499598,31295.4193736437
1.83271369766912,1.96806477350869,0.329282041904042,33003.0969160066
1.82581077761723,2.04832427490594,0.316769465375709,31699.9193126934
1.97680337724704,2.08411993450903,0.300944265741343,28063.5122465559
1.87247962596277,2.15968782945645,0.336257411866371,27672.4685412109
1.94796547071889,1.89228016367769,0.333459210355986,31243.7026813906
1.87759571774333,2.2395076058579,0.335475033945037,26847.6349136695
1.78795752206821,2.13532817535186,0.337701854807359,29937.7926144581
1.88607189944138,2.16327023349857,0.344032495970237,27089.9095575551
1.792433247523,2.40488390036553,0.316994929021269,28876.19948971
1.94281888030108,2.39647687294096,0.359512686718432,24907.3859434476
1.90103447788904,2.46650722484366,0.333519253841135,26594.9482053438
1.83049807016211,2.32492566775301,0.372348316136287,26374.4548623861
1.9109785287469,2.30477516761543,0.342117298305929,25692.0433000123
2.08151329715284,2.40718851294894,0.348637120604249,23595.931892164
2.09429646009712,2.59435489103743,0.3548572885338,26710.2810613055
2.03320152971689,2.49897584141403,0.358556830671273,25198.7111142282
2.08654526896296,2.30172369513652,0.319453635424638,23303.3147274918
2.11370142613394,2.36203633251462,0.336088546207154,22935.3391073193
2.0825280059821,2.60476056993569,0.335655169941703,26527.1850376163
2.00695271822692,2.38382754829551,0.331415988350721,24293.1116900572
2.15514192855573,2.12323298608054,0.344617884366655,22234.8504763309
2.03105197314327,2.10176439033984,0.320632215236113,25281.5649558021
2.23118032239629,2.06919441447707,0.342314012427589,22178.4858318751
2.10978274859234,2.1930051082894,0.333526229498534,22695.8285107278
2.20229327323672,2.05107329075663,0.349745556935389,22296.8250594514
2.14173112774872,2.08902756977117,0.343591623381048,22488.5425392816
2.26022772503214,2.02346940109932,0.350843788981365,22257.3771335539
2.24079189406639,1.9848122219759,0.368497208688437,22460.1533744594
2.25487368208896,1.89059824641591,0.337763847220295,23905.1001140377
2.37055540202398,2.05192993273574,0.325405722740111,22125.3966069607
2.36424213425749,2.13151951700639,0.309092831168324,22002.0375341318
2.25024160430946,2.12648071761676,0.329374067022745,22017.1754851218
2.51803318311845,2.32206713281874,0.306613394049277,24540.9835197144
2.17554190682138,1.88701994248421,0.293031939349931,27298.4626581166
2.19603672480141,2.23719169059706,0.301594853594091,22311.5782532782
2.35389997831767,2.24959623319857,0.315297109136115,22370.3109611199
2.23784141654915,2.02455968739539,0.309224882541119,22948.7512103795
2.28408043840848,2.23502045832946,0.314294210145154,22007.9704331222
2.37982461853831,1.99034783962979,0.289633297699225,22846.1569327
2.27265429665608,2.23172514799542,0.287324812201733,22079.2586698454
2.24459117473538,2.17285931320668,0.303858813887267,22102.821793708
2.52368294237902,2.13352156374365,0.307265041892752,22462.0115914569
2.35699139445231,2.09580627503624,0.273758009208637,22393.6399748061
2.38804014416003,2.04360950582883,0.303679804340785,22261.8613458864
2.58140928246327,2.03856268387363,0.30006634142099,22414.1442807085
2.32439053722705,2.08920503974775,0.355387364668977,22096.8972382319
2.63864025276361,2.15736032339041,0.298125958920542,23255.0112996625
2.48449184606477,2.34837989816299,0.313861611936471,25028.6384501269
2.26715055368722,2.18294355508611,0.312213464040138,21939.860425433
2.40470074753499,2.00612507839636,0.345776578674638,22148.7075354667
2.2706573426836,2.41498946797354,0.313576952384109,23179.509125941
2.31175704442494,2.29341272054582,0.301377762484009,22162.3160972333
2.09457902770969,2.12402367935655,0.28516841444245,25536.8016100393
2.21078783551805,2.00582222925343,0.310795110807782,23377.3058975601
2.28642156215386,2.15272212004304,0.313808211209752,21957.5759679559
2.23323061618697,2.19852024438669,0.330557074842778,21961.9689241675
2.31910167693023,2.28232353513358,0.30020584502419,22107.3703619996
2.02285823336001,2.31534649693916,0.282890633234694,25251.8273286695
2.11532159484836,2.20820221425197,0.31337313402064,23187.1262646284
2.22662147117657,2.14724824313382,0.298878577097703,22382.8550592547
2.16457045093021,2.18598477093951,0.309260673863816,22628.0461632015
2.12948759104622,2.01150151725677,0.313752917356641,24695.7786594606
2.11442261468741,2.19754980103103,0.304632393822716,23596.5511667438
2.19548168441408,2.12952194320493,0.307122722977736,22539.7923155071
2.53970462952898,2.11556820066706,0.332479091209769,23041.3616341101
2.23310440689375,2.22283067630411,0.32426494123271,21949.8380647975
2.19516482323184,2.2445385305906,0.292619507646862,22527.455460697
2.28018049562571,2.23200672007081,0.334934547464885,22220.8112227723
2.23894947014965,2.18120022923703,0.309681157766863,22019.3264109189
2.39110288513301,2.12708502143377,0.298979576246084,21995.7824492244
2.37660543613514,2.24038050256301,0.31990794383256,22624.1039729641
2.39192352816429,2.25131788477621,0.303899845601186,22340.2217205489
2.48151568436916,2.19250358456423,0.331616495770011,23171.3358471777
2.31295189090875,2.07690763542598,0.320202607160626,22110.9011830053
2.25378533624024,2.19842180026855,0.320782423356308,21944.6588951855
2.29396647000349,2.24610601552703,0.312431357411198,22025.613005759
2.34893837635584,2.24420805655192,0.300628503157389,22059.4835255546
2.32008675709976,2.04735419759755,0.312589661137782,22311.6021443273
2.35953227519641,2.14361332289893,0.331126681832878,22157.312490212
2.41453158084146,2.29720512408151,0.323111871237886,23538.199047186
2.14169417144969,2.32605075423869,0.316885577110538,22751.6650644301
2.30032525809111,2.31666856852121,0.306333892296903,22325.6055824444
2.4819425658062,2.26429629511183,0.313568445452701,23687.6342804725
2.34486545044976,2.26941572418687,0.312809244688328,22404.7251323899
2.2492347530364,2.34531940405839,0.310847469134375,22373.470145158
2.23677369451825,1.9414790174061,0.302124440550177,24283.9950221162
2.24042900791452,2.13352779200769,0.295823611262122,22449.7498905938
2.2034763101616,2.11698724472924,0.318884377371836,22342.2774730024
2.35260604847731,2.43486650789703,0.320904838726139,24459.6730009055
2.2390161131212,2.26824569512672,0.311252046831462,22011.6150123471
2.25477493212082,2.19304317593874,0.320327608013186,21939.2620664739
2.31849296407746,2.21082496037402,0.314043492693592,22031.963054694
2.23752770433456,2.17320920942435,0.318573817537563,21940.7268218811
2.28056648840396,2.24576102191744,0.32519622526184,22124.0917099347
2.23412230995299,2.15402504008454,0.315277186812893,22033.0054849382
2.32949553553833,2.23774569412132,0.323574494717209,22330.4560268639
2.21298537236909,2.20890496328306,0.322584179978979,21988.6655874809
2.24788676722179,2.11287428198975,0.310152751342778,22189.8468568181
2.23961955035409,2.1836330176154,0.332024376053536,21994.0780018366
2.35446341638047,2.25592694552523,0.332797450163501,22884.5986046603
2.32707495523314,2.19753248271463,0.325502959974215,22166.2711214358
2.20299267267,2.22150457019747,0.315377126105061,22104.7146614181
2.21027682626873,2.18650988145971,0.33175724579229,21941.047456101
2.27765658721412,2.09131661610803,0.337960202928188,22056.0055882603
2.26381599386068,2.28402933797514,0.323067615680249,22268.762106857
2.23382357848208,2.34812860044274,0.354058695691313,23340.0536916644
2.2079350621562,2.10858214650296,0.306139245607913,22599.9542478418
2.34243601899356,2.16743151175301,0.348016905744036,22376.3585760346
2.16952173677037,2.37838156264372,0.314001962031795,22701.1750046736
1.97988281964522,1.9417515287662,0.328906981410301,29100.9794356654
2.20190546034592,2.33138615336691,0.332791342845341,22476.9147052299
2.10213378603259,2.16170075146594,0.330630175446529,22998.6085621067
2.24046048401065,2.15979805509928,0.341982026300618,21976.5869395346
2.12789889685721,2.04113314928231,0.336523337864195,23289.427712653
2.18295033655971,2.25469548435661,0.326421417482435,22154.7406664179
2.15643875065322,2.08524139249907,0.316706456284722,23151.9040469486
2.06768208378435,2.20366984912322,0.324144966307222,23644.1090814331
2.27058484915748,2.11617890556266,0.351372132596258,22082.4877536435
2.19457504297647,2.18538089929373,0.327846397562003,22062.7599222986
2.07536940213036,2.13448798664866,0.32750171861336,23819.540498254
2.23753604112353,2.30500350466742,0.33379452378034,22437.074966758
2.39079694792656,2.10710972545767,0.332110462098826,22082.8367685933
2.2469797889972,2.17649224421979,0.309326964716038,21982.3630580644
2.28696017486121,2.15510688435094,0.311163505117549,21968.1407318381
2.2196293470481,2.11779565994696,0.315913765081871,22263.2681881502
2.29359497576511,2.09099217690023,0.345445562861108,22021.2436319844
2.28469595559061,2.3135991378282,0.330876023346489,22740.6327109878
2.23378999877229,2.12620494271322,0.367418753222973,22161.5480580004
2.1453700815008,2.07301574573054,0.348781836964046,22456.9501532232
2.14898187933535,2.20428820097474,0.373196917605567,22114.3091316356
2.22054025326763,2.32526621823961,0.319250540731847,22310.4708003381
2.22918650957035,2.2348379466127,0.350328426225428,22210.7504216455
2.18358133980945,2.25602387009551,0.32073081522148,22134.8342109601
2.09290461313411,2.10751445488163,0.319515852017511,24069.6049260586
2.37603133393661,2.2236101165367,0.346424238356064,23107.8735796727
2.13498654378699,2.2222644038028,0.349359727499935,22164.3578143975
2.20921044133817,2.32205823681104,0.330167706517351,22370.4230166501
2.21363161525458,2.38692856196609,0.344139125889238,23295.5014478481
2.08061325384096,2.3461888854696,0.336657089224893,23163.8514796458
2.1912524222781,2.04031925467881,0.323107312228307,22897.5327335513
2.20994430654187,2.22144350040154,0.334460947351333,21982.3885134914
2.08414685205727,2.33887793465941,0.319996850212056,23402.9359650598
2.08180508903273,1.97119090656028,0.327633892766284,25669.8720559044
2.19741097733394,2.12359637372411,0.319937489648199,22312.3890886427
2.23276968038925,2.1702103060571,0.330891001258855,21958.9869273734
2.25829402997056,2.10382296165855,0.327320639848196,22090.1565865499
2.35604889301091,2.25038236681229,0.325888589241093,22683.4878743701
2.20989266367073,2.07505075387504,0.314697781762715,22677.0763454007
2.27959277266988,2.20550661591721,0.345531764230873,22307.7893318378
2.18119960046057,2.33850859106153,0.336360145385099,22603.7376290648
2.35683281853003,2.05949980557289,0.356618236672523,22089.0532090607
2.30052645012648,2.39396337932074,0.307084935704005,23020.9586224311
2.21433337303077,2.30147502620452,0.347407070641435,22557.415243525
2.30076859464256,2.28677728915941,0.327909738016879,22593.7335558065
