Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
     3354   139.750       18.9101       17.2277       6.50599       0.00000      0.752751E-04  0.872661E-02  -150.503      0.724495E-01  0.221569E-03   64.9661       0.00000      -408.420       9.91252      0.718282       5.00000       4.00000      0.547309       0.00000       0.00000       0.00000       0.00000    
     3355   139.792       18.9008       17.2216       6.50639       0.00000      0.782757E-04  0.973307E-02  -161.630      0.477243E-01 -0.357504E-01   0.00000       0.00000      -408.368       9.91504      0.718282       5.00000       4.00000      0.547394       0.00000       0.00000       0.00000       0.00000    
     3356   139.833       18.8845       17.2102       6.50671      0.128320      0.441369E-02  0.103324E-01  -193.506       10.6606      -31.5794       0.00000       0.00000      -408.277       9.91877      0.718282       5.00000       4.00000      0.547466       0.00000       0.00000       0.00000       0.00000    
     3357   139.875       18.8649       17.1966       6.50711      0.144759      0.497932E-02  0.110572E-01  -237.350     -0.781881      -53.4223       0.00000       0.00000      -408.168       9.92324      0.718282       5.00000       4.00000      0.547552       0.00000       0.00000       0.00000       0.00000    
     3358   139.917       18.8410       17.1799       6.50759      0.142188      0.489111E-02  0.113324E-01  -255.787      -6.85115      -58.7625       0.00000       0.00000      -408.034       9.92873      0.718282       5.00000       4.00000      0.547657       0.00000       0.00000       0.00000       0.00000    
     3359   139.958       18.8151       17.1619       6.50811      0.140186      0.482250E-02  0.115904E-01  -273.977      -12.7835      -64.1225       0.00000       0.00000      -407.889       9.93467      0.718282       5.00000       4.00000      0.547771       0.00000       0.00000       0.00000       0.00000    
     3360   140.000       18.7875       17.1427       6.50866      0.137618      0.473441E-02  0.118259E-01  -291.374      -18.5027      -69.0469       0.00000       0.00000      -407.735       9.94104      0.718282       5.00000       4.00000      0.547892       0.00000       0.00000       0.00000       0.00000    
     3361   140.042       18.7581       17.1222       6.50925      0.127695      0.439330E-02  0.118160E-01  -291.022      -18.6728      -64.2936       0.00000       0.00000      -407.571       9.94783      0.718282       5.00000       4.00000      0.548021       0.00000       0.00000       0.00000       0.00000    
     3362   140.083       18.7288       17.1018       6.50984      0.117967      0.405883E-02  0.117981E-01  -290.078      -18.5525      -59.4576       0.00000       0.00000      -407.407       9.95461      0.718282       5.00000       4.00000      0.548150       0.00000       0.00000       0.00000       0.00000    
     3363   140.125       18.6996       17.0814       6.51043      0.108445      0.373144E-02  0.117752E-01  -288.769      -18.2662      -54.5698       0.00000       0.00000      -407.244       9.96139      0.718282       5.00000       4.00000      0.548278       0.00000       0.00000       0.00000       0.00000    
     3364   140.167       18.6705       17.0611       6.51102      0.102689      0.353357E-02  0.116876E-01  -282.740      -15.7390      -49.3615       0.00000       0.00000      -407.082       9.96814      0.718282       5.00000       4.00000      0.548406       0.00000       0.00000       0.00000       0.00000    
     3365   140.208       18.6421       17.0412       6.51159      0.970981E-01  0.334137E-02  0.116016E-01  -276.896      -13.3565      -44.4506       0.00000       0.00000      -406.923       9.97476      0.718282       5.00000       4.00000      0.548531       0.00000       0.00000       0.00000       0.00000    
     3366   140.250       18.6143       17.0218       6.51215      0.920689E-01  0.316848E-02  0.108366E-01  -271.649      -11.2653      -40.0276       86.7876       0.00000      -406.768       9.98125      0.718282       5.00000       4.00000      0.548653       0.00000       0.00000       0.00000       0.00000    
     3367   140.292       18.5950       17.0087       6.51281      0.106366      0.366064E-02  0.927239E-02  -248.191      -1.64134      -32.4736       202.175       0.00000      -406.660       9.98635      0.718282       5.00000       4.00000      0.548798       0.00000       0.00000       0.00000       0.00000    
     3368   140.333       18.5887       17.0053       6.51358       0.00000      0.794092E-04  0.587514E-02  -207.445      0.251585E-01 -0.514016E-01   325.211       0.00000      -406.625       9.98921      0.718282       5.00000       4.00000      0.548966       0.00000       0.00000       0.00000       0.00000    
     3369   140.375       18.5977       17.0134       6.51443       0.00000      0.846220E-04   0.00000      -202.503      0.542380E-01 -0.152120E-01   485.737       0.00000      -406.676       9.98929      0.718282       5.00000       4.00000      0.549152       0.00000       0.00000       0.00000       0.00000    
     3370   140.417       18.6211       17.0329       6.51443       0.00000      0.841835E-04   0.00000      -194.880      0.709476E-01 -0.795429E-02   589.659       0.00000      -406.806       9.98830      0.718282       5.00000       4.00000      0.549152       0.00000       0.00000       0.00000       0.00000    
     3371   140.458       18.6542       17.0603       6.51443       0.00000      0.839345E-04   0.00000      -188.631      0.875226E-01 -0.104534E-02   663.318       0.00000      -406.991       9.98627      0.718282       5.00000       4.00000      0.549152       0.00000       0.00000       0.00000       0.00000    
     3372   140.500       18.6943       17.0932       6.51443       0.00000      0.836465E-04   0.00000      -184.949      0.103999      0.559740E-02   686.067       0.00000      -407.214       9.98355      0.718282       5.00000       4.00000      0.549152       0.00000       0.00000       0.00000       0.00000    
     3373   140.542       18.7368       17.1279       6.51443       0.00000      0.849073E-04   0.00000      -176.833      0.108530     -0.218858E-02   648.056       0.00000      -407.452       9.98058      0.718282       5.00000       4.00000      0.549152       0.00000       0.00000       0.00000       0.00000    
     3374   140.583       18.7769       17.1606       6.51443       0.00000      0.861428E-04   0.00000      -175.100      0.113222     -0.991314E-02   599.358       0.00000      -407.675       9.97763      0.718282       5.00000       4.00000      0.549152       0.00000       0.00000       0.00000       0.00000    
     3375   140.625       18.8129       17.1900       6.51443       0.00000      0.875735E-04   0.00000      -172.956      0.117967     -0.175060E-01   512.051       0.00000      -407.877       9.97497      0.718281       5.00000       4.00000      0.549152       0.00000       0.00000       0.00000       0.00000    
     3376   140.667       18.8417       17.2135       6.51443       0.00000      0.810728E-04   0.00000      -171.833      0.107375     -0.260709E-02   373.667       0.00000      -408.037       9.97298      0.718281       5.00000       4.00000      0.549152       0.00000       0.00000       0.00000       0.00000    
     3377   140.708       18.8581       17.2274       6.51443       0.00000      0.744360E-04  0.647819E-02  -169.310      0.969496E-01  0.126702E-01   231.355       0.00000      -408.130       9.97243      0.718281       5.00000       4.00000      0.549152       0.00000       0.00000       0.00000       0.00000    
     3378   140.750       18.8624       17.2316       6.51508       0.00000      0.677573E-04  0.874279E-02  -145.709      0.865587E-01  0.283428E-01   54.9816       0.00000      -408.153       9.97299      0.718282       5.00000       4.00000      0.549294       0.00000       0.00000       0.00000       0.00000    
     3379   140.792       18.8528       17.2252       6.51545       0.00000      0.736474E-04  0.968907E-02  -158.993      0.601338E-01 -0.162627E-01   0.00000       0.00000      -408.100       9.97553      0.718282       5.00000       4.00000      0.549375       0.00000       0.00000       0.00000       0.00000    
     3380   140.833       18.8368       17.2140       6.51577       0.00000      0.791617E-04  0.994610E-02  -172.107      0.337918E-01 -0.608630E-01   0.00000       0.00000      -408.011       9.97917      0.718282       5.00000       4.00000      0.549445       0.00000       0.00000       0.00000       0.00000    
     3381   140.875       18.8196       17.2019       6.51612      0.145600      0.500869E-02  0.110084E-01  -233.532       3.89349      -52.5909       0.00000       0.00000      -407.914       9.98312      0.718282       5.00000       4.00000      0.549521       0.00000       0.00000       0.00000       0.00000    
     3382   140.917       18.7961       17.1855       6.51659      0.143036      0.492072E-02  0.112488E-01  -249.429     -0.848898      -56.1024       0.00000       0.00000      -407.783       9.98850      0.718282       5.00000       4.00000      0.549624       0.00000       0.00000       0.00000       0.00000    
     3383   140.958       18.7711       17.1679       6.51709      0.140992      0.485063E-02  0.114730E-01  -264.937      -5.46683      -59.6502       0.00000       0.00000      -407.643       9.99425      0.718282       5.00000       4.00000      0.549733       0.00000       0.00000       0.00000       0.00000    
     3384   141.000       18.7445       17.1493       6.51763      0.139626      0.480390E-02  0.116832E-01  -280.099      -9.94732      -63.3442       0.00000       0.00000      -407.495       10.0004      0.718282       5.00000       4.00000      0.549850       0.00000       0.00000       0.00000       0.00000    
     3385   141.042       18.7164       17.1296       6.51819      0.137355      0.472603E-02  0.118322E-01  -291.316      -13.4790      -64.8183       0.00000       0.00000      -407.338       10.0069      0.718282       5.00000       4.00000      0.549973       0.00000       0.00000       0.00000       0.00000    
     3386   141.083       18.6873       17.1091       6.51878      0.135908      0.467651E-02  0.119745E-01  -302.347      -16.9297      -66.5783       0.00000       0.00000      -407.175       10.0136      0.718282       5.00000       4.00000      0.550101       0.00000       0.00000       0.00000       0.00000    
     3387   141.125       18.6570       17.0879       6.51939      0.135103      0.464908E-02  0.121128E-01  -313.373      -20.4659      -68.5751       0.00000       0.00000      -407.006       10.0206      0.718282       5.00000       4.00000      0.550234       0.00000       0.00000       0.00000       0.00000    
     3388   141.167       18.6257       17.0659       6.52002      0.128767      0.443131E-02  0.120755E-01  -310.921      -19.6835      -63.8294       0.00000       0.00000      -406.831       10.0279      0.718282       5.00000       4.00000      0.550372       0.00000       0.00000       0.00000       0.00000    
     3389   141.208       18.5946       17.0440       6.52064      0.122624      0.422018E-02  0.120352E-01  -308.251      -18.8965      -59.2636       0.00000       0.00000      -406.658       10.0352      0.718282       5.00000       4.00000      0.550508       0.00000       0.00000       0.00000       0.00000    
     3390   141.250       18.5638       17.0224       6.52126      0.116948      0.402508E-02  0.113100E-01  -305.533      -18.1493      -55.0023       93.2827       0.00000      -406.486       10.0424      0.718282       5.00000       4.00000      0.550644       0.00000       0.00000       0.00000       0.00000    
     3391   141.292       18.5418       17.0074       6.52200      0.128830      0.443422E-02  0.947357E-02  -267.284      -3.80609      -39.4420       220.269       0.00000      -406.364       10.0482      0.718282       5.00000       4.00000      0.550805       0.00000       0.00000       0.00000       0.00000    
     3392   141.333       18.5353       17.0039       6.52283      0.137794      0.474283E-02  0.578531E-02  -222.534       12.8211      -20.2544       355.505       0.00000      -406.328       10.0512      0.718282       5.00000       4.00000      0.550985       0.00000       0.00000       0.00000       0.00000    
     3393   141.375       18.5456       17.0130       6.52374       0.00000      0.870342E-04   0.00000      -192.833      0.597775E-01  0.161504E-02   438.607       0.00000      -406.385       10.0512      0.718282       5.00000       4.00000      0.551185       0.00000       0.00000       0.00000       0.00000    
     3394   141.417       18.5657       17.0300       6.52374       0.00000      0.921253E-04   0.00000      -184.827      0.786287E-01  0.131166E-01   532.733       0.00000      -406.497       10.0504      0.718282       5.00000       4.00000      0.551185       0.00000       0.00000       0.00000       0.00000    
     3395   141.458       18.5949       17.0541       6.52374       0.00000      0.971535E-04   0.00000      -178.094      0.973538E-01  0.242704E-01   599.417       0.00000      -406.660       10.0484      0.718282       5.00000       4.00000      0.551185       0.00000       0.00000       0.00000       0.00000    
     3396   141.500       18.6308       17.0833       6.52374       0.00000      0.101994E-03   0.00000      -176.226      0.115985      0.351291E-01   643.444       0.00000      -406.860       10.0454      0.718282       5.00000       4.00000      0.551185       0.00000       0.00000       0.00000       0.00000    
     3397   141.542       18.6709       17.1157       6.52374       0.00000      0.103151E-03   0.00000      -167.885      0.122642      0.245906E-01   607.568       0.00000      -407.084       10.0419      0.718281       5.00000       4.00000      0.551185       0.00000       0.00000       0.00000       0.00000    
     3398   141.583       18.7088       17.1462       6.52374       0.00000      0.104411E-03   0.00000      -165.464      0.129457      0.140906E-01   561.495       0.00000      -407.295       10.0383      0.718281       5.00000       4.00000      0.551185       0.00000       0.00000       0.00000       0.00000    
     3399   141.625       18.7429       17.1736       6.52374       0.00000      0.105761E-03   0.00000      -165.784      0.136190      0.371639E-02   503.516       0.00000      -407.486       10.0351      0.718281       5.00000       4.00000      0.551185       0.00000       0.00000       0.00000       0.00000    
     3400   141.667       18.7719       17.1970       6.52374       0.00000      0.946139E-04   0.00000      -164.903      0.125459      0.225791E-01   366.572       0.00000      -407.647       10.0325      0.718281       5.00000       4.00000      0.551185       0.00000       0.00000       0.00000       0.00000    
     3401   141.708       18.7884       17.2109       6.52374       0.00000      0.820618E-04  0.627756E-02  -162.550      0.115028      0.418377E-01   225.776       0.00000      -407.740       10.0317      0.718281       5.00000       4.00000      0.551185       0.00000       0.00000       0.00000       0.00000    
     3402   141.750       18.7929       17.2152       6.52437       0.00000      0.674850E-04  0.866707E-02  -139.932      0.104632      0.614743E-01   49.7736       0.00000      -407.765       10.0322      0.718282       5.00000       4.00000      0.551323       0.00000       0.00000       0.00000       0.00000    
     3403   141.792       18.7834       17.2088       6.52472       0.00000      0.729034E-04  0.954047E-02  -151.601      0.800299E-01  0.227589E-01   0.00000       0.00000      -407.712       10.0347      0.718282       5.00000       4.00000      0.551399       0.00000       0.00000       0.00000       0.00000    
     3404   141.833       18.7683       17.1981       6.52502       0.00000      0.781585E-04  0.977594E-02  -163.217      0.553719E-01 -0.159977E-01   0.00000       0.00000      -407.628       10.0381      0.718282       5.00000       4.00000      0.551465       0.00000       0.00000       0.00000       0.00000    
     3405   141.875       18.7520       17.1866       6.52535       0.00000      0.832229E-04  0.999879E-02  -174.763      0.307254E-01 -0.548820E-01   0.00000       0.00000      -407.536       10.0419      0.718282       5.00000       4.00000      0.551537       0.00000       0.00000       0.00000       0.00000    
     3406   141.917       18.7346       17.1743       6.52570      0.130478      0.448924E-02  0.104294E-01  -198.486       10.1064      -26.8316       0.00000       0.00000      -407.439       10.0459      0.718282       5.00000       4.00000      0.551614       0.00000       0.00000       0.00000       0.00000    
     3407   141.958       18.7147       17.1604       6.52610      0.125547      0.431975E-02  0.106387E-01  -210.861       5.66902      -28.0746       0.00000       0.00000      -407.328       10.0504      0.718282       5.00000       4.00000      0.551700       0.00000       0.00000       0.00000       0.00000    
     3408   142.000       18.6937       17.1455       6.52652      0.120179      0.413522E-02  0.108270E-01  -222.467       1.46044      -29.0093       0.00000       0.00000      -407.211       10.0553      0.718282       5.00000       4.00000      0.551793       0.00000       0.00000       0.00000       0.00000    
     3409   142.042       18.6715       17.1299       6.52697      0.113451      0.390388E-02  0.108835E-01  -226.192      0.207312      -26.9731       0.00000       0.00000      -407.087       10.0604      0.718282       5.00000       4.00000      0.551890       0.00000       0.00000       0.00000       0.00000    
     3410   142.083       18.6490       17.1140       6.52742      0.106928      0.367958E-02  0.109341E-01  -229.599     -0.907921      -24.9996       0.00000       0.00000      -406.962       10.0656      0.718282       5.00000       4.00000      0.551989       0.00000       0.00000       0.00000       0.00000    
     3411   142.125       18.6261       17.0979       6.52788      0.101468      0.349187E-02  0.109826E-01  -232.911      -1.90410      -23.2981       0.00000       0.00000      -406.834       10.0709      0.718282       5.00000       4.00000      0.552090       0.00000       0.00000       0.00000       0.00000    
     3412   142.167       18.6030       17.0815       6.52835      0.918269E-01  0.316022E-02  0.109263E-01  -229.587      -1.04924      -18.4663       0.00000       0.00000      -406.705       10.0763      0.718282       5.00000       4.00000      0.552191       0.00000       0.00000       0.00000       0.00000    
     3413   142.208       18.5801       17.0653       6.52881      0.824358E-01  0.283716E-02  0.108768E-01  -226.715     -0.345422      -14.2099       0.00000       0.00000      -406.577       10.0816      0.718282       5.00000       4.00000      0.552292       0.00000       0.00000       0.00000       0.00000    
     3414   142.250       18.5576       17.0494       6.52926      0.732945E-01  0.252266E-02  0.101992E-01  -224.300      0.209658      -10.5329       70.0476       0.00000      -406.452       10.0868      0.718282       5.00000       4.00000      0.552391       0.00000       0.00000       0.00000       0.00000    
     3415   142.292       18.5417       17.0385       6.52980       0.00000      0.606504E-04  0.878409E-02  -208.678      0.255168E-01 -0.813399E-02   167.742       0.00000      -406.363       10.0910      0.718282       5.00000       4.00000      0.552509       0.00000       0.00000       0.00000       0.00000    
     3416   142.333       18.5362       17.0355       6.53044       0.00000      0.570167E-04  0.630645E-02  -188.536      0.502107E-01  0.264039E-01   271.677       0.00000      -406.333       10.0934      0.718282       5.00000       4.00000      0.552648       0.00000       0.00000       0.00000       0.00000    
     3417   142.375       18.5422       17.0412       6.53117       0.00000      0.534878E-04   0.00000      -191.769      0.746221E-01  0.605191E-01   450.917       0.00000      -406.366       10.0938      0.718282       5.00000       4.00000      0.552808       0.00000       0.00000       0.00000       0.00000    
     3418   142.417       18.5632       17.0591       6.53117       0.00000      0.545588E-04   0.00000      -182.734      0.956867E-01  0.729310E-01   548.025       0.00000      -406.483       10.0932      0.718282       5.00000       4.00000      0.552808       0.00000       0.00000       0.00000       0.00000    
     3419   142.458       18.5931       17.0843       6.53117       0.00000      0.560489E-04   0.00000      -175.045      0.116627      0.849472E-01   616.716       0.00000      -406.650       10.0919      0.718282       5.00000       4.00000      0.552808       0.00000       0.00000       0.00000       0.00000    
     3420   142.500       18.6297       17.1150       6.53117       0.00000      0.575866E-04   0.00000      -173.549      0.137472      0.966388E-01   673.106       0.00000      -406.854       10.0900      0.718282       5.00000       4.00000      0.552808       0.00000       0.00000       0.00000       0.00000    
     3421   142.542       18.6711       17.1496       6.53117       0.00000      0.602647E-04   0.00000      -164.968      0.144106      0.913759E-01   635.311       0.00000      -407.085       10.0878      0.718282       5.00000       4.00000      0.552808       0.00000       0.00000       0.00000       0.00000    
     3422   142.583       18.7103       17.1822       6.53117       0.00000      0.634596E-04   0.00000      -162.461      0.150770      0.861830E-01   586.688       0.00000      -407.304       10.0855      0.718282       5.00000       4.00000      0.552808       0.00000       0.00000       0.00000       0.00000    
     3423   142.625       18.7457       17.2116       6.53117       0.00000      0.668922E-04   0.00000      -159.206      0.157482      0.810867E-01   498.509       0.00000      -407.501       10.0833      0.718282       5.00000       4.00000      0.552808       0.00000       0.00000       0.00000       0.00000    
     3424   142.667       18.7740       17.2351       6.53117       0.00000      0.618017E-04   0.00000      -158.318      0.148720      0.109889       362.029       0.00000      -407.660       10.0815      0.718282       5.00000       4.00000      0.552808       0.00000       0.00000       0.00000       0.00000    
     3425   142.708       18.7906       17.2492       6.53117       0.00000      0.572044E-04  0.603287E-02  -155.792      0.139989      0.139126       221.763       0.00000      -407.752       10.0809      0.718282       5.00000       4.00000      0.552808       0.00000       0.00000       0.00000       0.00000    
     3426   142.750       18.7953       17.2537       6.53178       0.00000      0.535650E-04  0.851980E-02  -132.595      0.131551      0.168765       47.5267       0.00000      -407.779       10.0813      0.718282       5.00000       4.00000      0.552941       0.00000       0.00000       0.00000       0.00000    
     3427   142.792       18.7865       17.2476       6.53211       0.00000      0.521268E-04  0.933124E-02  -141.127      0.112961      0.112261       0.00000       0.00000      -407.729       10.0836      0.718282       5.00000       4.00000      0.553012       0.00000       0.00000       0.00000       0.00000    
     3428   142.833       18.7725       17.2377       6.53239       0.00000      0.508432E-04  0.951333E-02  -149.646      0.943089E-01  0.557967E-01   0.00000       0.00000      -407.651       10.0868      0.718282       5.00000       4.00000      0.553074       0.00000       0.00000       0.00000       0.00000    
     3429   142.875       18.7576       17.2272       6.53269       0.00000      0.494813E-04  0.968831E-02  -158.162      0.756659E-01 -0.745286E-03   0.00000       0.00000      -407.568       10.0902      0.718282       5.00000       4.00000      0.553139       0.00000       0.00000       0.00000       0.00000    
     3430   142.917       18.7419       17.2160       6.53300       0.00000      0.444348E-04  0.980776E-02  -164.201      0.655380E-01 -0.714195E-02   0.00000       0.00000      -407.480       10.0938      0.718282       5.00000       4.00000      0.553208       0.00000       0.00000       0.00000       0.00000    
     3431   142.958       18.7256       17.2045       6.53333       0.00000      0.438946E-04  0.992340E-02  -170.203      0.552860E-01 -0.135466E-01   0.00000       0.00000      -407.389       10.0975      0.718282       5.00000       4.00000      0.553280       0.00000       0.00000       0.00000       0.00000    
     3432   143.000       18.7087       17.1925       6.53367       0.00000      0.481189E-04  0.100339E-01  -176.087      0.451712E-01 -0.199480E-01   0.00000       0.00000      -407.294       10.1014      0.718282       5.00000       4.00000      0.553354       0.00000       0.00000       0.00000       0.00000    
     3433   143.042       18.6912       17.1801       6.53402       0.00000      0.480140E-04  0.101133E-01  -180.442      0.400366E-01 -0.248482E-01   0.00000       0.00000      -407.197       10.1054      0.718282       5.00000       4.00000      0.553431       0.00000       0.00000       0.00000       0.00000    
     3434   143.083       18.6733       17.1674       6.53438       0.00000      0.518603E-04  0.101885E-01  -184.648      0.350383E-01 -0.297332E-01   0.00000       0.00000      -407.097       10.1095      0.718282       5.00000       4.00000      0.553509       0.00000       0.00000       0.00000       0.00000    
     3435   143.125       18.6550       17.1544       6.53475       0.00000      0.579726E-04  0.102611E-01  -188.779      0.299128E-01 -0.346107E-01   0.00000       0.00000      -406.995       10.1137      0.718282       5.00000       4.00000      0.553590       0.00000       0.00000       0.00000       0.00000    
     3436   143.167       18.6363       17.1411       6.53513       0.00000      0.602101E-04  0.103282E-01  -192.669      0.251850E-01 -0.309245E-01   0.00000       0.00000      -406.891       10.1180      0.718282       5.00000       4.00000      0.553672       0.00000       0.00000       0.00000       0.00000    
     3437   143.208       18.6172       17.1276       6.53551       0.00000      0.623805E-04  0.103921E-01  -196.440      0.204616E-01 -0.272457E-01   0.00000       0.00000      -406.784       10.1224      0.718282       5.00000       4.00000      0.553756       0.00000       0.00000       0.00000       0.00000    
     3438   143.250       18.5977       17.1138       6.53590       0.00000      0.644884E-04  0.955513E-02  -200.068      0.157426E-01 -0.235326E-01   88.7443       0.00000      -406.676       10.1269      0.718282       5.00000       4.00000      0.553841       0.00000       0.00000       0.00000       0.00000    
     3439   143.292       18.5860       17.1059       6.53642       0.00000      0.657270E-04  0.761331E-02  -192.135      0.491565E-01  0.303740E-01   215.611       0.00000      -406.610       10.1302      0.718282       5.00000       4.00000      0.553954       0.00000       0.00000       0.00000       0.00000    
     3440   143.333       18.5865       17.1074       6.53708       0.00000      0.701651E-04   0.00000      -183.939      0.822777E-01  0.836659E-01   350.446       0.00000      -406.613       10.1315      0.718282       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3441   143.375       18.5996       17.1188       6.53708       0.00000      0.762587E-04   0.00000      -175.413      0.115360      0.136285       417.194       0.00000      -406.686       10.1315      0.718282       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3442   143.417       18.6194       17.1355       6.53708       0.00000      0.815279E-04   0.00000      -168.390      0.129625      0.133727       507.356       0.00000      -406.796       10.1306      0.718282       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3443   143.458       18.6478       17.1590       6.53708       0.00000      0.865338E-04   0.00000      -162.713      0.143770      0.130881       571.056       0.00000      -406.955       10.1286      0.718282       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3444   143.500       18.6824       17.1873       6.53708       0.00000      0.911611E-04   0.00000      -150.619      0.157827      0.127791       515.242       0.00000      -407.148       10.1257      0.718282       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3445   143.542       18.7136       17.2125       6.53708       0.00000      0.898262E-04   0.00000      -143.316      0.163943      0.122277       486.106       0.00000      -407.322       10.1228      0.718282       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3446   143.583       18.7430       17.2363       6.53708       0.00000      0.885394E-04   0.00000      -140.769      0.169952      0.116814       448.554       0.00000      -407.486       10.1200      0.718281       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3447   143.625       18.7693       17.2576       6.53708       0.00000      0.873092E-04   0.00000      -153.021      0.176001      0.111448       496.079       0.00000      -407.633       10.1175      0.718281       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3448   143.667       18.7985       17.2814       6.53708       0.00000      0.813433E-04   0.00000      -153.046      0.164086      0.126598       359.372       0.00000      -407.796       10.1150      0.718281       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3449   143.708       18.8155       17.2956       6.53708       0.00000      0.749241E-04  0.589571E-02  -151.829      0.152209      0.142120       218.902       0.00000      -407.891       10.1141      0.718281       5.00000       4.00000      0.554099       0.00000       0.00000       0.00000       0.00000    
     3450   143.750       18.8203       17.3002       6.53768       0.00000      0.679713E-04  0.848744E-02  -130.466      0.140630      0.158006       46.6934       0.00000      -407.918       10.1144      0.718282       5.00000       4.00000      0.554229       0.00000       0.00000       0.00000       0.00000    
     3451   143.792       18.8116       17.2942       6.53800       0.00000      0.661280E-04  0.933467E-02  -140.582      0.121648      0.123553       0.00000       0.00000      -407.870       10.1167      0.718282       5.00000       4.00000      0.554299       0.00000       0.00000       0.00000       0.00000    
     3452   143.833       18.7977       17.2843       6.53828       0.00000      0.668648E-04  0.954937E-02  -150.601      0.102735      0.890974E-01   0.00000       0.00000      -407.792       10.1198      0.718282       5.00000       4.00000      0.554360       0.00000       0.00000       0.00000       0.00000    
     3453   143.875       18.7828       17.2737       6.53858       0.00000      0.699527E-04  0.975304E-02  -160.553      0.838338E-01  0.544911E-01   0.00000       0.00000      -407.708       10.1232      0.718282       5.00000       4.00000      0.554426       0.00000       0.00000       0.00000       0.00000    
     3454   143.917       18.7669       17.2624       6.53890       0.00000      0.709141E-04  0.988239E-02  -167.146      0.760650E-01  0.507890E-01   0.00000       0.00000      -407.620       10.1269      0.718282       5.00000       4.00000      0.554496       0.00000       0.00000       0.00000       0.00000    
     3455   143.958       18.7503       17.2507       6.53923       0.00000      0.735060E-04  0.100050E-01  -173.575      0.681729E-01  0.471059E-01   0.00000       0.00000      -407.527       10.1306      0.718282       5.00000       4.00000      0.554568       0.00000       0.00000       0.00000       0.00000    
     3456   144.000       18.7332       17.2384       6.53958       0.00000      0.772147E-04  0.101205E-01  -179.794      0.602886E-01  0.434382E-01   0.00000       0.00000      -407.431       10.1345      0.718282       5.00000       4.00000      0.554644       0.00000       0.00000       0.00000       0.00000    
     3457   144.042       18.7154       17.2258       6.53993       0.00000      0.757506E-04  0.102219E-01  -185.402      0.537201E-01  0.370918E-01   0.00000       0.00000      -407.332       10.1386      0.718282       5.00000       4.00000      0.554722       0.00000       0.00000       0.00000       0.00000    
     3458   144.083       18.6970       17.2128       6.54030       0.00000      0.742176E-04  0.103161E-01  -190.736      0.472886E-01  0.307345E-01   0.00000       0.00000      -407.230       10.1428      0.718282       5.00000       4.00000      0.554802       0.00000       0.00000       0.00000       0.00000    
     3459   144.125       18.6782       17.1993       6.54068       0.00000      0.728801E-04  0.104049E-01  -195.867      0.407325E-01  0.243621E-01   0.00000       0.00000      -407.124       10.1471      0.718282       5.00000       4.00000      0.554885       0.00000       0.00000       0.00000       0.00000    
     3460   144.167       18.6588       17.1856       6.54107       0.00000      0.699396E-04  0.104700E-01  -199.742      0.374545E-01  0.220955E-01   0.00000       0.00000      -407.016       10.1516      0.718282       5.00000       4.00000      0.554970       0.00000       0.00000       0.00000       0.00000    
     3461   144.208       18.6391       17.1715       6.54147       0.00000      0.692133E-04  0.105288E-01  -203.313      0.343117E-01  0.198297E-01   0.00000       0.00000      -406.906       10.1561      0.718282       5.00000       4.00000      0.555057       0.00000       0.00000       0.00000       0.00000    
     3462   144.250       18.6190       17.1572       6.54187       0.00000      0.707612E-04  0.979699E-02  -206.658      0.310423E-01  0.175710E-01   80.0544       0.00000      -406.794       10.1607      0.718282       5.00000       4.00000      0.555145       0.00000       0.00000       0.00000       0.00000    
     3463   144.292       18.6059       17.1482       6.54239       0.00000      0.692138E-04  0.820063E-02  -201.583      0.538672E-01  0.409268E-01   197.458       0.00000      -406.721       10.1643      0.718282       5.00000       4.00000      0.555257       0.00000       0.00000       0.00000       0.00000    
     3464   144.333       18.6039       17.1478       6.54304       0.00000      0.684360E-04  0.518134E-02  -196.165      0.766764E-01  0.638511E-01   322.070       0.00000      -406.710       10.1661      0.718282       5.00000       4.00000      0.555401       0.00000       0.00000       0.00000       0.00000    
     3465   144.375       18.6136       17.1564       6.54386       0.00000      0.683548E-04   0.00000      -189.530      0.991975E-01  0.863249E-01   470.042       0.00000      -406.764       10.1661      0.718282       5.00000       4.00000      0.555579       0.00000       0.00000       0.00000       0.00000    
     3466   144.417       18.6364       17.1758       6.54386       0.00000      0.675346E-04   0.00000      -180.156      0.119575      0.935095E-01   571.952       0.00000      -406.891       10.1651      0.718282       5.00000       4.00000      0.555579       0.00000       0.00000       0.00000       0.00000    
