datetime,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA,dens__NA
2020-08-13 00:00:00,996.86,996.81,996.76,996.74,996.74,996.73,996.73,996.73,996.73,996.73,996.73,996.74,996.75,996.76,996.77,996.77,996.77,996.77,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.79,996.79,996.79,996.79,996.79,996.79,996.79,996.79,996.79,996.79,996.79,996.79,996.79,996.79,996.79,996.79
2020-08-14 00:00:00,996.75,996.75,996.74,996.74,996.74,996.73,996.72,996.72,996.73,996.74,996.75,996.76,996.76,996.77,996.77,996.77,996.77,996.77,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78
2020-08-15 00:00:00,996.74,996.74,996.74,996.74,996.74,996.73,996.73,996.72,996.71,996.71,996.72,996.72,996.73,996.74,996.74,996.75,996.75,996.75,996.76,996.76,996.76,996.76,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78
2020-08-16 00:00:00,996.91,996.86,996.81,996.78,996.77,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76
2020-08-17 00:00:00,996.86,996.85,996.83,996.83,996.83,996.83,996.82,996.82,996.82,996.82,996.82,996.82,996.81,996.78,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77
2020-08-18 00:00:00,996.92,996.88,996.84,996.83,996.83,996.82,996.82,996.82,996.82,996.82,996.82,996.82,996.82,996.82,996.82,996.77,996.77,996.77,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77
2020-08-19 00:00:00,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.87,996.85,996.85,996.84,996.84,996.84,996.85,996.85,996.85,996.84,996.82,996.81,996.81,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8
2020-08-20 00:00:00,996.94,996.91,996.88,996.86,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.84,996.84,996.84,996.84,996.84,996.85,996.85,996.85,996.85,996.85,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86
2020-08-21 00:00:00,996.95,996.93,996.91,996.89,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87
2020-08-22 00:00:00,996.97,996.94,996.91,996.89,996.88,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89
2020-08-23 00:00:00,996.91,996.91,996.9,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.88,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89
2020-08-24 00:00:00,996.78,996.78,996.78,996.78,996.78,996.78,996.78,996.8,996.82,996.83,996.85,996.86,996.87,996.87,996.88,996.88,996.88,996.89,996.89,996.89,996.89,996.89,996.89,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9
2020-08-25 00:00:00,996.74,996.74,996.74,996.74,996.74,996.74,996.74,996.75,996.76,996.78,996.8,996.81,996.82,996.83,996.84,996.85,996.86,996.86,996.87,996.87,996.87,996.88,996.88,996.88,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9
2020-08-26 00:00:00,996.68,996.68,996.68,996.67,996.67,996.67,996.67,996.69,996.71,996.74,996.76,996.78,996.79,996.8,996.81,996.82,996.83,996.84,996.84,996.85,996.85,996.86,996.86,996.87,996.87,996.88,996.88,996.88,996.88,996.88,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89,996.89
2020-08-27 00:00:00,996.71,996.71,996.71,996.7,996.7,996.7,996.7,996.7,996.7,996.7,996.71,996.72,996.73,996.75,996.76,996.78,996.79,996.8,996.8,996.81,996.82,996.82,996.83,996.84,996.84,996.85,996.85,996.86,996.86,996.86,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87
2020-08-28 00:00:00,996.5,996.53,996.56,996.59,996.62,996.64,996.66,996.67,996.69,996.71,996.72,996.73,996.74,996.75,996.76,996.76,996.77,996.78,996.78,996.79,996.8,996.8,996.81,996.81,996.82,996.83,996.83,996.83,996.84,996.84,996.84,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.85,996.85
2020-08-29 00:00:00,996.68,996.67,996.66,996.65,996.65,996.64,996.64,996.64,996.64,996.64,996.65,996.66,996.67,996.69,996.7,996.71,996.73,996.74,996.75,996.75,996.76,996.77,996.78,996.78,996.79,996.8,996.81,996.81,996.81,996.82,996.82,996.82,996.83,996.83,996.83,996.83,996.83,996.83,996.83,996.83,996.83,996.83,996.83,996.83,996.83,996.83,996.83
2020-08-30 00:00:00,996.86,996.83,996.8,996.8,996.8,996.8,996.79,996.79,996.78,996.78,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.77,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76,996.76
2020-08-31 00:00:00,997,996.94,996.88,996.84,996.82,996.82,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.81,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8,996.8
2020-09-01 00:00:00,997.01,996.96,996.91,996.89,996.88,996.88,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.87,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86,996.86
2020-09-02 00:00:00,996.93,996.92,996.91,996.91,996.91,996.91,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.9,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91,996.91
2020-09-03 00:00:00,997.15,997.05,996.95,996.94,996.94,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.93,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92,996.92
2020-09-04 00:00:00,997.05,997.05,997.05,997.05,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.03,997.02,997.02,997.02,997.01,997,996.99,996.99,996.98,996.98
2020-09-05 00:00:00,997.26,997.2,997.13,997.11,997.11,997.11,997.1,997.1,997.1,997.1,997.1,997.1,997.1,997.1,997.1,997.1,997.1,997.1,997.1,997.1,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09,997.09
2020-09-06 00:00:00,997.35,997.25,997.16,997.15,997.14,997.14,997.14,997.14,997.14,997.14,997.14,997.14,997.14,997.14,997.14,997.14,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13,997.13
2020-09-07 00:00:00,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.16,997.16,997.16,997.16,997.16,997.16,997.16,997.16,997.16,997.16,997.16,997.16,997.16,997.16,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15,997.15
2020-09-08 00:00:00,997.37,997.32,997.28,997.26,997.25,997.24,997.23,997.23,997.22,997.22,997.22,997.22,997.22,997.22,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21
2020-09-09 00:00:00,997.38,997.38,997.38,997.38,997.38,997.38,997.38,997.38,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36,997.36
2020-09-10 00:00:00,997.51,997.51,997.51,997.51,997.51,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.5,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49,997.49
2020-09-11 00:00:00,997.6,997.6,997.6,997.6,997.6,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.59,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58
2020-09-12 00:00:00,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.66,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65,997.65
2020-09-13 00:00:00,997.74,997.72,997.7,997.69,997.68,997.68,997.68,997.68,997.68,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67,997.67
2020-09-14 00:00:00,997.73,997.72,997.71,997.7,997.7,997.7,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.69
2020-09-15 00:00:00,997.71,997.71,997.7,997.7,997.69,997.69,997.69,997.69,997.69,997.69,997.69,997.68,997.68,997.69,997.69,997.69,997.69,997.69,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71
2020-09-16 00:00:00,997.74,997.74,997.73,997.73,997.73,997.73,997.73,997.72,997.72,997.72,997.72,997.71,997.71,997.71,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7,997.7
2020-09-17 00:00:00,997.74,997.73,997.73,997.72,997.72,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.71,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72
2020-09-18 00:00:00,997.8,997.78,997.77,997.75,997.74,997.74,997.74,997.74,997.74,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.73,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72
2020-09-19 00:00:00,997.86,997.86,997.86,997.86,997.86,997.86,997.85,997.84,997.8,997.77,997.76,997.75,997.75,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74
2020-09-20 00:00:00,998,997.94,997.87,997.86,997.86,997.86,997.85,997.85,997.85,997.84,997.84,997.84,997.83,997.83,997.83,997.83,997.83,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.81,997.81,997.81,997.8,997.8,997.79,997.79,997.79,997.78,997.78,997.78,997.78,997.78,997.78,997.78,997.78,997.78,997.78,997.78,997.78,997.78
2020-09-21 00:00:00,998.05,997.99,997.94,997.91,997.9,997.9,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.89,997.88,997.88,997.88,997.88,997.88,997.88,997.87,997.87,997.87,997.87,997.87,997.87,997.87,997.87,997.87,997.87,997.87,997.87,997.87
2020-09-22 00:00:00,997.95,997.95,997.95,997.95,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.93,997.92,997.92,997.92
2020-09-23 00:00:00,997.97,997.96,997.96,997.95,997.95,997.95,997.95,997.95,997.95,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.94,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95
2020-09-24 00:00:00,997.96,997.96,997.96,997.96,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96
2020-09-25 00:00:00,997.98,997.97,997.97,997.97,997.97,997.97,997.97,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.97,997.97,997.97,997.97,997.97,997.97,997.97,997.97,997.97,997.97,997.97,997.97,997.97,997.97
2020-09-26 00:00:00,998.05,998,997.94,997.93,997.92,997.92,997.93,997.94,997.94,997.95,997.96,997.96,997.96,997.97,997.97,997.97,997.97,997.97,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98
2020-09-27 00:00:00,997.97,997.97,997.97,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.96,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95,997.95
2020-09-28 00:00:00,998.12,998.07,998.03,998.01,998.01,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,997.99,997.99,997.99,997.99,997.99,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98,997.98
2020-09-29 00:00:00,998.08,998.08,998.08,998.08,998.08,998.08,998.08,998.08,998.08,998.08,998.08,998.08,998.08,998.08,998.08,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07,998.07
2020-09-30 00:00:00,998.28,998.21,998.14,998.13,998.13,998.13,998.13,998.13,998.13,998.13,998.13,998.13,998.13,998.13,998.13,998.13,998.13,998.13,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12,998.12
2020-10-01 00:00:00,998.23,998.23,998.23,998.23,998.23,998.23,998.23,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.22,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21,998.21
2020-10-02 00:00:00,998.31,998.31,998.31,998.31,998.31,998.31,998.31,998.31,998.31,998.31,998.31,998.31,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3,998.3
2020-10-03 00:00:00,998.6,998.48,998.36,998.35,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34
2020-10-04 00:00:00,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.4,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39
2020-10-05 00:00:00,998.47,998.47,998.47,998.47,998.47,998.47,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.45,998.45,998.45,998.45,998.45,998.45,998.45,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.44,998.43,998.43,998.43,998.43,998.43,998.42
2020-10-06 00:00:00,998.56,998.56,998.55,998.55,998.54,998.54,998.54,998.54,998.54,998.54,998.54,998.54,998.53,998.53,998.53,998.53,998.53,998.53,998.53,998.53,998.53,998.53,998.53,998.53,998.53,998.53,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52,998.52
2020-10-07 00:00:00,998.57,998.57,998.57,998.57,998.57,998.57,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55
2020-10-08 00:00:00,998.65,998.63,998.61,998.6,998.59,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.58,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56
2020-10-09 00:00:00,998.74,998.69,998.64,998.62,998.61,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.59,998.59
2020-10-10 00:00:00,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.61,998.61,998.61,998.61,998.61,998.61
2020-10-11 00:00:00,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.61,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6
2020-10-12 00:00:00,998.63,998.63,998.63,998.63,998.63,998.63,998.63,998.63,998.63,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62,998.62
2020-10-13 00:00:00,998.67,998.67,998.67,998.67,998.67,998.67,998.67,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.65,998.65,998.65,998.65,998.65,998.65,998.65
2020-10-14 00:00:00,998.82,998.78,998.73,998.72,998.72,998.72,998.72,998.72,998.72,998.72,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71
2020-10-15 00:00:00,998.77,998.77,998.77,998.77,998.77,998.77,998.77,998.77,998.77,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.76,998.75,998.75,998.74,998.74,998.74,998.74,998.74,998.74,998.74,998.74,998.74,998.74,998.74,998.74,998.74,998.74
2020-10-16 00:00:00,998.85,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83,998.83
2020-10-17 00:00:00,999.01,998.97,998.92,998.91,998.91,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89,998.89
2020-10-18 00:00:00,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96,998.96
2020-10-19 00:00:00,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02,999.02
