datetime,dens_0,dens_0.5,dens_1,dens_1.5,dens_2,dens_2.5,dens_3,dens_3.5,dens_4,dens_4.5,dens_5,dens_5.5,dens_6,dens_6.5,dens_7,dens_7.5,dens_8,dens_8.5,dens_9,dens_9.5,dens_10,dens_10.5,dens_11,dens_11.5,dens_12,dens_12.5,dens_13,dens_13.5,dens_14,dens_14.5,dens_15,dens_15.5,dens_16,dens_16.5,dens_17,dens_17.5,dens_18,dens_18.5,dens_19,dens_19.5,dens_20,dens_20.5,dens_21,dens_21.5,dens_22,dens_22.5,dens_23
2020-08-14 00:00:00,997.06,997.06,997.06,997.06,997.06,997.06,997.06,997.06,997.06,997.06,997.06,997.06,997.06,997.06,997.06,997.08,997.1,997.11,997.16,997.4,997.69,998.13,998.55,998.77,998.89,998.97,999.01,999.03,999.05,999.07,999.08,999.11,999.14,999.17,999.22,999.26,999.3,999.33,999.36,999.38,999.39,999.4,999.41,999.44,999.45,999.46,NA
2020-08-15 00:00:00,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.04,997.07,997.1,997.1,997.16,997.39,997.69,998.13,998.55,998.77,998.89,998.97,999.01,999.03,999.05,999.07,999.08,999.11,999.14,999.17,999.22,999.26,999.3,999.33,999.36,999.38,999.39,999.4,999.41,999.44,999.45,999.46,NA
2020-08-16 00:00:00,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.57,998.13,998.55,998.77,998.89,998.97,999.01,999.03,999.05,999.07,999.08,999.11,999.14,999.17,999.22,999.26,999.3,999.33,999.36,999.38,999.39,999.4,999.41,999.43,999.45,999.46,NA
2020-08-17 00:00:00,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.59,998.14,998.56,998.77,998.89,998.96,999,999.03,999.05,999.06,999.08,999.1,999.14,999.17,999.21,999.26,999.3,999.33,999.35,999.37,999.39,999.4,999.41,999.43,999.45,999.46,NA
2020-08-18 00:00:00,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.22,997.61,998.14,998.56,998.77,998.89,998.96,999,999.03,999.05,999.06,999.08,999.1,999.14,999.17,999.21,999.26,999.3,999.33,999.35,999.37,999.39,999.4,999.41,999.43,999.45,999.46,NA
2020-08-19 00:00:00,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.25,997.26,997.27,997.62,998.14,998.56,998.77,998.89,998.96,999,999.03,999.05,999.06,999.08,999.1,999.14,999.17,999.21,999.26,999.29,999.33,999.35,999.37,999.38,999.4,999.41,999.43,999.45,999.45,NA
2020-08-20 00:00:00,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.29,997.63,998.14,998.56,998.77,998.88,998.96,999,999.03,999.05,999.06,999.08,999.1,999.14,999.17,999.21,999.26,999.29,999.33,999.35,999.37,999.38,999.4,999.41,999.43,999.45,999.45,NA
2020-08-21 00:00:00,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.31,997.63,998.14,998.56,998.77,998.88,998.96,999,999.02,999.04,999.06,999.08,999.1,999.13,999.17,999.21,999.25,999.29,999.32,999.35,999.37,999.38,999.39,999.41,999.43,999.44,999.45,NA
2020-08-22 00:00:00,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.32,997.35,997.65,998.14,998.56,998.77,998.88,998.95,999,999.02,999.04,999.06,999.08,999.1,999.13,999.17,999.21,999.25,999.29,999.32,999.35,999.37,999.38,999.39,999.4,999.43,999.44,999.45,NA
2020-08-23 00:00:00,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.6,998.11,998.56,998.76,998.88,998.95,999,999.02,999.04,999.06,999.08,999.1,999.13,999.17,999.21,999.25,999.29,999.32,999.34,999.36,999.38,999.39,999.4,999.42,999.44,999.45,NA
2020-08-24 00:00:00,997.21,997.21,997.21,997.21,997.21,997.24,997.27,997.29,997.3,997.31,997.32,997.33,997.33,997.33,997.34,997.34,997.34,997.34,997.35,997.36,997.58,998.11,998.56,998.76,998.88,998.95,999,999.02,999.04,999.06,999.08,999.1,999.13,999.17,999.21,999.25,999.29,999.32,999.34,999.36,999.38,999.39,999.4,999.42,999.44,999.45,NA
2020-08-25 00:00:00,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.2,997.27,997.31,997.32,997.32,997.33,997.33,997.34,997.34,997.36,997.58,998.1,998.56,998.76,998.88,998.95,998.99,999.02,999.04,999.06,999.08,999.1,999.13,999.17,999.21,999.25,999.29,999.32,999.34,999.36,999.38,999.39,999.4,999.42,999.44,999.45,NA
2020-08-26 00:00:00,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.17,997.21,997.22,997.23,997.27,997.31,997.32,997.32,997.33,997.34,997.36,997.58,998.1,998.56,998.76,998.88,998.95,998.99,999.02,999.04,999.06,999.08,999.1,999.13,999.17,999.21,999.25,999.29,999.32,999.34,999.36,999.38,999.39,999.4,999.42,999.44,999.45,NA
2020-08-27 00:00:00,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.17,997.2,997.22,997.23,997.26,997.49,998.07,998.56,998.76,998.87,998.95,998.99,999.02,999.04,999.06,999.07,999.1,999.13,999.16,999.2,999.25,999.28,999.31,999.34,999.36,999.37,999.39,999.4,999.42,999.44,999.45,NA
2020-08-28 00:00:00,997,997,997,997,997,997.04,997.1,997.14,997.15,997.18,997.19,997.2,997.2,997.2,997.21,997.21,997.22,997.22,997.22,997.25,997.49,998.07,998.56,998.76,998.87,998.95,998.99,999.02,999.04,999.06,999.07,999.1,999.13,999.16,999.2,999.25,999.28,999.31,999.34,999.36,999.37,999.39,999.4,999.42,999.44,999.44,NA
2020-08-29 00:00:00,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.12,997.39,998.07,998.56,998.76,998.87,998.94,998.99,999.01,999.03,999.05,999.07,999.1,999.13,999.16,999.2,999.24,999.28,999.31,999.34,999.36,999.37,999.38,999.4,999.42,999.43,999.44,NA
2020-08-30 00:00:00,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.21,997.46,998.04,998.55,998.76,998.87,998.94,998.98,999.01,999.03,999.05,999.07,999.1,999.13,999.16,999.2,999.24,999.28,999.31,999.33,999.35,999.37,999.38,999.39,999.42,999.43,999.44,NA
2020-08-31 00:00:00,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.26,997.48,998.05,998.55,998.76,998.87,998.94,998.98,999.01,999.03,999.05,999.07,999.1,999.13,999.16,999.2,999.24,999.27,999.31,999.33,999.35,999.37,999.38,999.39,999.41,999.43,999.44,NA
2020-09-01 00:00:00,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.34,997.54,998.04,998.55,998.76,998.87,998.94,998.98,999.01,999.03,999.05,999.07,999.1,999.13,999.16,999.19,999.24,999.27,999.3,999.33,999.35,999.37,999.38,999.39,999.41,999.43,999.44,NA
2020-09-02 00:00:00,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.37,997.38,997.39,997.39,997.39,997.39,997.39,997.56,998.04,998.55,998.75,998.87,998.94,998.98,999.01,999.03,999.05,999.07,999.1,999.13,999.16,999.19,999.24,999.27,999.3,999.33,999.35,999.36,999.38,999.39,999.41,999.43,999.44,NA
2020-09-03 00:00:00,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.43,997.59,998.03,998.55,998.75,998.87,998.94,998.98,999.01,999.03,999.05,999.07,999.09,999.13,999.16,999.19,999.23,999.27,999.3,999.33,999.35,999.36,999.37,999.39,999.41,999.43,999.43,NA
2020-09-04 00:00:00,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.58,997.92,998.54,998.75,998.86,998.93,998.98,999,999.03,999.05,999.06,999.09,999.12,999.15,999.19,999.23,999.26,999.29,999.32,999.34,999.35,999.37,999.38,999.4,999.42,999.43,NA
2020-09-05 00:00:00,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.68,997.76,998.49,998.74,998.86,998.93,998.97,999,999.02,999.04,999.06,999.09,999.12,999.15,999.18,999.22,999.26,999.29,999.32,999.34,999.35,999.36,999.38,999.4,999.42,999.42,NA
2020-09-06 00:00:00,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.72,997.78,998.35,998.72,998.86,998.93,998.97,999,999.02,999.04,999.06,999.09,999.12,999.15,999.18,999.22,999.26,999.29,999.31,999.33,999.35,999.36,999.38,999.4,999.41,999.42,NA
2020-09-07 00:00:00,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,997.74,998.15,998.67,998.85,998.93,998.97,999,999.02,999.04,999.06,999.09,999.12,999.14,999.17,999.21,999.25,999.28,999.3,999.32,999.34,999.35,999.37,999.39,999.4,999.41,NA
2020-09-08 00:00:00,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,997.82,998.23,998.66,998.84,998.93,998.97,999,999.02,999.04,999.06,999.09,999.11,999.14,999.17,999.21,999.24,999.27,999.3,999.32,999.34,999.35,999.36,999.38,999.4,999.41,NA
2020-09-09 00:00:00,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.1,998.57,998.8,998.92,998.97,999,999.02,999.04,999.06,999.08,999.11,999.14,999.17,999.2,999.24,999.27,999.29,999.31,999.33,999.34,999.35,999.38,999.39,999.4,NA
2020-09-10 00:00:00,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.19,998.62,998.9,998.97,999,999.02,999.04,999.06,999.08,999.11,999.13,999.16,999.2,999.23,999.26,999.28,999.3,999.32,999.33,999.35,999.37,999.39,999.39,NA
2020-09-11 00:00:00,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.28,998.64,998.89,998.97,999,999.02,999.04,999.06,999.08,999.11,999.13,999.16,999.19,999.23,999.26,999.28,999.3,999.32,999.33,999.34,999.37,999.38,999.39,NA
2020-09-12 00:00:00,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.65,998.87,998.96,999,999.02,999.04,999.06,999.08,999.11,999.13,999.16,999.19,999.22,999.25,999.28,999.3,999.31,999.33,999.34,999.36,999.38,999.38,NA
2020-09-13 00:00:00,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.65,998.86,998.96,999,999.02,999.04,999.06,999.08,999.11,999.13,999.16,999.19,999.22,999.25,999.28,999.29,999.31,999.32,999.34,999.36,999.38,999.38,NA
2020-09-14 00:00:00,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.37,998.37,998.65,998.85,998.95,999,999.02,999.04,999.06,999.08,999.11,999.13,999.16,999.19,999.22,999.25,999.27,999.29,999.31,999.32,999.34,999.36,999.37,999.38,NA
2020-09-15 00:00:00,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.35,998.39,998.6,998.84,998.95,999,999.02,999.04,999.06,999.08,999.1,999.13,999.16,999.19,999.22,999.25,999.27,999.29,999.31,999.32,999.34,999.36,999.37,999.38,NA
2020-09-16 00:00:00,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.36,998.41,998.65,998.93,998.99,999.02,999.04,999.06,999.08,999.1,999.13,999.15,999.18,999.21,999.24,999.26,999.28,999.3,999.31,999.33,999.35,999.37,999.37,NA
2020-09-17 00:00:00,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.34,998.36,998.38,998.38,998.38,998.39,998.39,998.39,998.39,998.39,998.4,998.41,998.67,998.92,998.98,999.02,999.04,999.06,999.08,999.1,999.12,999.15,999.18,999.21,999.24,999.26,999.28,999.3,999.31,999.32,999.35,999.36,999.37,NA
2020-09-18 00:00:00,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.37,998.38,998.38,998.38,998.38,998.39,998.42,998.67,998.91,998.98,999.01,999.04,999.06,999.08,999.1,999.12,999.15,999.18,999.21,999.23,999.26,999.28,999.29,999.31,999.32,999.34,999.36,999.37,NA
2020-09-19 00:00:00,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.39,998.4,998.42,998.67,998.91,998.98,999.01,999.04,999.06,999.08,999.1,999.12,999.15,999.18,999.21,999.23,999.26,999.28,999.29,999.31,999.32,999.34,999.36,999.37,NA
2020-09-20 00:00:00,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.46,998.68,998.9,998.98,999.01,999.04,999.06,999.08,999.1,999.12,999.15,999.17,999.2,999.23,999.26,999.28,999.29,999.3,999.32,999.34,999.36,999.36,NA
2020-09-21 00:00:00,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.51,998.65,998.89,998.97,999.01,999.04,999.06,999.08,999.1,999.12,999.14,999.17,999.2,999.23,999.25,999.27,999.29,999.3,999.32,999.34,999.35,999.36,NA
2020-09-22 00:00:00,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.57,998.64,998.84,998.96,999,999.04,999.06,999.08,999.1,999.12,999.14,999.17,999.2,999.22,999.25,999.27,999.28,999.29,999.31,999.33,999.35,999.35,NA
2020-09-23 00:00:00,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.58,998.73,998.94,999,999.03,999.06,999.08,999.1,999.12,999.14,999.17,999.19,999.22,999.24,999.26,999.28,999.29,999.31,999.33,999.35,999.35,NA
2020-09-24 00:00:00,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.55,998.59,998.89,998.99,999.03,999.06,999.08,999.1,999.12,999.14,999.16,999.19,999.22,999.24,999.26,999.28,999.29,999.31,999.33,999.34,999.35,NA
2020-09-25 00:00:00,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.59,998.63,998.77,998.97,999.04,999.09,999.12,999.14,999.16,999.19,999.21,999.24,999.26,999.27,999.29,999.3,999.32,999.34,999.35,NA
2020-09-26 00:00:00,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.59,998.62,998.78,998.95,999.04,999.09,999.11,999.13,999.16,999.18,999.21,999.23,999.25,999.27,999.28,999.3,999.32,999.34,999.34,NA
2020-09-27 00:00:00,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.56,998.57,998.66,998.87,999.02,999.08,999.11,999.13,999.15,999.17,999.19,999.22,999.24,999.25,999.27,999.29,999.31,999.33,999.33,NA
2020-09-28 00:00:00,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.6,998.78,999.01,999.08,999.1,999.12,999.14,999.17,999.19,999.21,999.23,999.25,999.26,999.28,999.3,999.32,999.33,NA
2020-09-29 00:00:00,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.66,998.72,998.98,999.08,999.1,999.12,999.14,999.16,999.18,999.2,999.22,999.24,999.26,999.27,999.3,999.32,999.32,NA
2020-09-30 00:00:00,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.71,998.94,999.07,999.1,999.12,999.14,999.16,999.18,999.2,999.22,999.24,999.25,999.27,999.29,999.31,999.32,NA
2020-10-01 00:00:00,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.79,998.97,999.09,999.12,999.14,999.15,999.17,999.19,999.21,999.22,999.24,999.26,999.28,999.3,999.3,NA
2020-10-02 00:00:00,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,998.87,999.01,999.12,999.14,999.15,999.16,999.18,999.2,999.21,999.23,999.25,999.27,999.29,999.3,NA
2020-10-03 00:00:00,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.9,998.96,999.11,999.14,999.15,999.16,999.18,999.19,999.21,999.23,999.25,999.27,999.29,999.29,NA
2020-10-04 00:00:00,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.91,998.97,999.11,999.14,999.15,999.16,999.18,999.19,999.21,999.23,999.25,999.27,999.29,999.29,NA
2020-10-05 00:00:00,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,998.95,999.03,999.13,999.15,999.16,999.18,999.19,999.21,999.22,999.24,999.27,999.29,NA,NA
2020-10-06 00:00:00,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,999.03,NA,NA
2020-10-07 00:00:00,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,999.04,NA,NA
2020-10-08 00:00:00,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,999.05,NA,NA
2020-10-09 00:00:00,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.07,999.08,999.08,999.08,999.08,999.08,999.08,999.08,999.08,999.08,999.08,999.08,999.08,999.08,999.08,999.08,NA,NA
2020-10-10 00:00:00,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,NA,NA
2020-10-11 00:00:00,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.07,NA,NA
2020-10-12 00:00:00,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,999.06,NA,NA
2020-10-13 00:00:00,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,999.09,NA,NA
2020-10-14 00:00:00,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,999.14,NA,NA
2020-10-15 00:00:00,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,999.17,NA,NA
2020-10-16 00:00:00,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,999.23,NA,NA
2020-10-17 00:00:00,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,999.29,NA,NA
2020-10-18 00:00:00,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,999.33,NA,NA
2020-10-19 00:00:00,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,999.38,NA,NA
2020-10-20 00:00:00,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,999.4,NA,NA
