datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
9.20833333333333	3.0129389	0	-0.2500061	0	5.7861802	264.84	0
9.25	3.5131895	0	-0.85999146	0	5.536202	255.58	0
9.29166666666667	3.3868127	0	-1.0400146	0	5.347431	255.58	0
9.33333333333333	3.3049811	0	-1.2099976	42.736	5.1584053	255.58	0
9.375	3.2557641	0	-1.3899902	185.45599	4.9682423	233.75999	0
9.41666666666667	3.5900556	0	-0.57999268	281.664	4.8639355	233.75999	0
9.45833333333333	3.9606313	0	0.21999512	360.229	4.7591889	233.75999	0
9.5	4.3515629	0	1.0200134	318.01801	4.6539162	258.01001	0
9.54166666666667	4.3522982	0	0.96999512	292.05399	4.6899343	258.01001	0
9.58333333333333	4.3590021	0	0.92000732	246.63499	4.7255113	258.01001	0
9.625	4.3616512	0	0.86998901	168.608	4.761269	285.42001	0
9.66666666666667	4.9003674	0	-0.060003662	68.015999	4.7424184	285.42001	3.28e-08
9.70833333333333	5.4299998	0	-0.98999634	0	4.7235241	285.41	9.2559999e-07
9.75	5.960302	0	-1.919989	0	4.704119	304.20999	6.584e-07
9.79166666666667	6.5604877	0	-2.2800049	0	4.653041	304.20999	8.5839999e-07
9.83333333333333	7.163693	0	-2.65	0	4.6019291	304.20999	9.5520002e-07
9.875	7.7692988	0	-3.0099854	0	4.5504703	305.32999	1.0768e-06
9.91666666666667	7.619987	0	-3.4	0	4.4122813	305.32999	1.6424e-06
9.95833333333333	7.4707162	0	-3.7900146	0	4.2747605	305.32999	2.2736001e-06
10	7.3214889	0	-4.1799988	0	4.1369635	302.70001	1.164e-06
10.0416666666667	7.72259	0	-4.4499878	0	4.0488317	302.70001	1.592e-07
10.0833333333333	8.1300001	0	-4.7200073	0	3.960237	302.70001	0
10.125	8.5423416	0	-5.0000061	0	3.8722372	294.70999	0
10.1666666666667	8.6604675	0	-5.169989	0	3.7702603	294.70999	0
10.2083333333333	8.7886572	0	-5.3299927	0	3.6690695	294.70999	0
10.25	8.9259393	0	-5.5000061	0	3.5672469	289.29001	0
10.2916666666667	8.7175454	0	-5.4700073	0	3.5861031	289.29001	0
10.3333333333333	8.5243945	0	-5.4400085	23.823999	3.6044644	289.29999	0
10.375	8.3447531	0	-5.4100098	71.264	3.6226601	290.41	0
10.4166666666667	8.3311585	0	-5.0900024	108.144	3.712573	290.41	0
10.4583333333333	8.3392148	0	-4.7599854	138.29601	3.8029438	290.41	0
10.5	8.3547592	0	-4.4400085	134.787	3.8926175	289.89001	0
10.5416666666667	8.0446317	0	-4.5099854	123.9	3.8328194	289.89001	0
10.5833333333333	7.7362069	0	-4.5799927	104.833	3.7731743	289.89001	0
10.625	7.4372039	0	-4.6399902	65.487999	3.7135698	288.37	0
10.6666666666667	7.3447259	0	-4.8200134	26.912001	3.6743023	288.37	2.0536001e-06
10.7083333333333	7.2611296	0	-5.0000061	0	3.6358209	288.37	2.744e-07
10.75	7.1867237	0	-5.169989	0	3.5973437	284.97	1.36e-08
10.7916666666667	7.1599509	0	-5.4	0	3.5004162	284.97	0
10.8333333333333	7.1491326	0	-5.6200012	0	3.4037777	284.97	0
10.875	7.1497275	0	-5.8500122	0	3.3075571	259.16	0
10.9166666666667	6.3059657	0	-6.1900085	0	3.2354851	259.16	0
10.9583333333333	5.4899272	0	-6.5400146	0	3.1636064	259.16	0
11	4.691066	0	-6.880011	0	3.0915805	250.77	0
11.0416666666667	3.9414338	0	-7.2200073	0	3.0695774	250.77	0
11.0833333333333	3.2107632	0	-7.5499939	0	3.0476961	250.77	0
11.125	2.5124093	0	-7.8899902	0	3.0256072	230.48	0
11.1666666666667	2.1410745	0	-8.1200012	0	2.9840024	230.48	0
11.2083333333333	1.8085354	0	-8.3599915	0	2.9419307	230.48	0
11.25	1.5121177	0	-8.5900024	0	2.8997104	211.52	0
11.2916666666667	0.72422369	0	-8.2900146	0	2.9402616	211.52	0
11.3333333333333	0.13152946	0	-7.9899963	55.344002	2.9809101	211.52	0
11.375	0.86683334	0	-7.6799988	192	3.0211772	212.99001	0
11.4166666666667	1.2509996	0	-6.5400146	291.008	3.2551722	212.99001	0
11.4583333333333	1.6313491	0	-5.3899902	372.15701	3.4893205	213	0
11.5	2.0271162	0	-4.2500061	364.67899	3.7228308	255.66	0
11.5416666666667	2.5234301	0	-3.5400146	335.54099	3.9414238	255.66	0
11.5833333333333	3.0477696	0	-2.8299927	284.42401	4.1602777	255.66	0
11.625	3.5766046	0	-2.1200012	165.48801	4.3792343	280.45001	0
11.6666666666667	3.5948018	0	-2.3200134	69.279999	4.4714713	280.45001	0
11.7083333333333	3.6163656	0	-2.5300049	0	4.5642989	280.45001	0
11.75	3.6434736	0	-2.7299866	0	4.656274	288.97	0
11.7916666666667	3.7310051	0	-2.9799866	0	4.5690227	288.97	0
11.8333333333333	3.8238855	0	-3.2200073	0	4.4826091	288.97	1.52e-08
11.875	3.9184308	0	-3.4700073	0	4.3956124	290.32999	4.5860001e-07
11.9166666666667	3.3452204	0	-3.4499878	0	4.4229399	290.32999	9.0359998e-07
11.9583333333333	2.978926	0	-3.419989	0	4.4497635	290.32999	8.9279997e-07
12	2.89	0	-3.4	0	4.4765869	291.97	4.436e-07
12.0416666666667	2.6082369	0	-3.3700012	0	4.5039249	291.97	0
12.0833333333333	2.3217665	0	-3.3299927	0	4.5312358	291.97	0
12.125	2.0264747	0	-3.2999939	0	4.5591332	285.87	0
12.1666666666667	1.1007271	0	-3.4400085	0	4.5495849	285.87	4.4319999e-07
12.2083333333333	0.9570789	0	-3.5799927	0	4.5393927	285.87	4.4319999e-07
12.25	1.7904748	0	-3.7200073	0	4.5298136	248.14999	0
12.2916666666667	1.8343936	0	-3.5300049	0	4.5486012	248.14999	0
12.3333333333333	1.9278226	0	-3.3500122	58.512001	4.5680437	248.14999	0
12.375	2.0470711	0	-3.1600098	203.45599	4.5868823	216.7	0
12.4166666666667	2.1940145	0	-2.3599915	307.98401	4.8572784	216.7	0
12.4583333333333	2.3559286	0	-1.5499939	393.80399	5.12746	216.7	0
12.5	2.5114339	0	-0.7500061	429.22	5.3974153	220.66	0
12.5416666666667	2.2795174	0	-0.42999878	395.29001	5.4979724	220.66	0
12.5833333333333	2.3421357	0	-0.12000122	335.69299	5.5990256	220.66	0
12.625	2.6855539	0	0.2000061	213.75999	5.7002904	230.52	0
12.6666666666667	2.6077193	0	-0.79001465	91.120003	5.3402612	230.52	0
12.7083333333333	2.6466016	0	-1.7699951	0	4.9803885	230.52	0
12.75	2.8065994	0	-2.7500061	0	4.620917	259.41	0
12.7916666666667	3.4047614	0	-2.6099915	0	4.7334025	259.41	0
12.8333333333333	3.9950595	0	-2.4599976	0	4.8457911	259.41	0
12.875	4.5870469	0	-2.3100037	0	4.9572975	273.37	0
12.9166666666667	4.6998829	0	-1.880011	0	5.0922341	273.37	0
12.9583333333333	4.8165651	0	-1.4499878	0	5.2268392	273.37	0
13	4.9510403	0	-1.0199951	0	5.3611454	306.26999	0
13.0416666666667	4.8340149	0	-0.51999512	0	5.5874227	306.26999	0
13.0833333333333	4.7940068	0	-0.0099853516	0	5.8136716	306.26999	2.4e-08
13.125	4.8163262	0	0.49001465	0	6.0388551	304.82001	0
13.1666666666667	3.9775622	0	0.30001221	0	5.9757545	304.82001	0
13.2083333333333	3.3578861	0	0.11000977	0	5.9125422	304.82001	0
13.25	3.0919572	0	-0.079992676	0	5.8496946	231.02	0
13.2916666666667	3.2590336	0	-0.56000366	0	5.6857825	231.02	0
13.3333333333333	3.4893266	0	-1.0400146	60.535999	5.5229021	231.02	0
13.375	3.7712729	0	-1.5199951	185.056	5.3589199	239.42	0
13.4166666666667	4.3484711	0	-0.85999146	279.728	5.5441337	239.42	0
13.4583333333333	4.9534734	0	-0.19998779	357.60699	5.7296859	239.42	0
13.5	5.5772396	0	0.45998535	418.63901	5.9147069	235.99001	0
13.5416666666667	5.5599279	0	0.58001099	385.88599	5.9015251	235.99001	0
13.5833333333333	5.6782482	0	0.7000061	328.32101	5.8881806	235.99001	0
13.625	5.9428106	0	0.83001099	212.144	5.8748275	218.94	0
13.6666666666667	5.2697251	0	-0.2500061	92.031998	5.4736016	218.94	0
13.7083333333333	4.586818	0	-1.3200134	0	5.0714343	218.94	0
13.75	3.9141411	0	-2.3899902	0	4.6688085	204.78999	0
13.7916666666667	3.3928453	0	-2.9700073	0	4.5405804	204.78999	0
13.8333333333333	2.9731128	0	-3.5400146	0	4.4122069	204.78999	0
13.875	2.6880477	0	-4.1099915	0	4.284474	206.12	0
13.9166666666667	1.6639712	0	-4.3100037	0	4.2077511	206.12	0
13.9583333333333	1.3665285	0	-4.5099854	0	4.1310028	206.12	0
14	2.1343148	0	-4.7099976	0	4.0541764	230.50999	0
14.0416666666667	2.2963013	0	-4.7299866	0	4.0666294	230.50999	0
14.0833333333333	2.6532433	0	-4.7599854	0	4.078611	230.50999	0
14.125	3.1393311	0	-4.7900146	0	4.0905759	243.47	0
14.1666666666667	3.4394476	0	-4.5900024	0	4.080462	243.47	0
14.2083333333333	4.0016997	0	-4.4	0	4.0702171	243.47	0
14.25	4.7311096	0	-4.1999878	0	4.0601171	296.84	0
14.2916666666667	4.8192321	0	-3.8400024	0	4.1847571	296.84	0
14.3333333333333	4.9285392	0	-3.4700073	27.191999	4.3088748	296.84	0
14.375	5.0584583	0	-3.1099915	80.047997	4.4337512	310.32999	0
14.4166666666667	4.7816316	0	-2.4700073	120.816	4.6897817	310.32999	1.568e-07
14.4583333333333	4.5453273	0	-1.8400024	154.41701	4.9454041	310.32999	3.416e-07
14.5	4.3489883	0	-1.1999878	194.422	5.2006158	311.89001	0
