0	8.4900146	10.293734	4.4322117	0.60047494	2020-04-07 02:00:00
0	8.4399963	10.490327	4.3065647	0.55053431	2020-04-07 03:00:00
0	8.1	10.369626	3.7493732	0.50059368	2020-04-07 04:00:00
0	7.7600037	10.249363	3.1933055	0.45065305	2020-04-07 05:00:00
64.120003	7.4200378	10.128628	2.6585899	0.40071241	2020-04-07 06:00:00
210.44	10.260004	11.653548	2.5878562	0.35077178	2020-04-07 07:00:00
346.88101	13.100031	13.172354	2.8756911	0.30083115	2020-04-07 08:00:00
495.20599	15.929987	14.684833	3.434021	0.37769302	2020-04-07 09:00:00
618.79199	18.240015	15.925621	3.5810194	0.40585263	2020-04-07 10:00:00
703.01001	20.550012	17.15777	3.8693281	0.42491933	2020-04-07 11:00:00
620.13501	22.85	18.379914	4.2704216	0.61918647	2020-04-07 12:00:00
575.29102	23.429987	18.376049	4.0954244	0.70037426	2020-04-07 13:00:00
510.95599	24.020013	18.371082	4.4113715	0.73287659	2020-04-07 14:00:00
404.492	24.6	18.36618	5.13491	0.78416144	2020-04-07 15:00:00
293.98401	23.640009	18.005203	4.6718947	0.82038379	2020-04-07 16:00:00
178.336	22.679987	17.643237	4.2806542	0.86052465	2020-04-07 17:00:00
28.832001	21.719995	17.279454	3.9926056	1	2020-04-07 18:00:00
0	19.719995	16.209677	3.826552	0.93531324	2020-04-07 19:00:00
0	17.719995	15.133317	3.6650239	0.87062649	2020-04-07 20:00:00
0	15.719995	14.051289	3.5172859	0.80593973	2020-04-07 21:00:00
0	14.480005	13.308384	3.5305098	0.74125298	2020-04-07 22:00:00
0	13.249994	12.564949	3.5533787	0.67656622	2020-04-07 23:00:00
0	12.020013	11.820874	3.5908913	0.61187947	2020-04-08 00:00:00
0	11.209985	11.248138	3.2973019	0.54719271	2020-04-08 01:00:00
0	10.399988	10.673337	3.0270281	0.48250595	2020-04-08 02:00:00
0	9.580011	10.09701	2.7965872	0.4178192	2020-04-08 03:00:00
0	9.4999939	9.9742722	1.7585506	0.35313244	2020-04-08 04:00:00
0	9.4099976	9.8522554	0.73736015	0.28844569	2020-04-08 05:00:00
73.080002	9.330011	9.7293344	0.3255764	0.22375893	2020-04-08 06:00:00
229.48801	11.420007	10.506008	1.2747549	0.15907218	2020-04-08 07:00:00
375.28299	13.510004	11.27999	2.235755	0.09438542	2020-04-08 08:00:00
390.57101	15.600031	12.051786	3.1869891	0.67999844	2020-04-08 09:00:00
487.22699	16.809991	11.966795	2.9775997	0.69674934	2020-04-08 10:00:00
553.01599	18.020013	11.880607	3.6683784	0.70950649	2020-04-08 11:00:00
463.81601	19.240015	11.79423	4.8854172	0.84090416	2020-04-08 12:00:00
430.21399	18.230005	12.014582	5.4347861	0.88450078	2020-04-08 13:00:00
382.177	17.230005	12.235512	6.7957709	0.90327519	2020-04-08 14:00:00
279.98199	16.230035	12.45584	8.6024298	0.96051873	2020-04-08 15:00:00
203.87199	14.409998	11.327017	8.1434945	0.98245741	2020-04-08 16:00:00
124.288	12.58999	10.196589	7.6853238	1	2020-04-08 17:00:00
20.096001	10.770013	9.0637756	7.2203188	1	2020-04-08 18:00:00
0	9.3200012	7.9610259	6.7457987	0.93361254	2020-04-08 19:00:00
0	7.869989	6.8578911	6.3406704	0.86722509	2020-04-08 20:00:00
0	6.4100281	5.752887	6.0299252	0.80083763	2020-04-08 21:00:00
0	5.3600098	5.5137518	5.793876	0.73445017	2020-04-08 22:00:00
0	4.3099915	5.2746091	5.5800087	0.66806272	2020-04-08 23:00:00
0	3.2600037	5.0351694	5.3673084	0.60167526	2020-04-09 00:00:00
0	3.0299927	5.0626876	5.045156	0.5352878	2020-04-09 01:00:00
0	2.8000427	5.0895445	4.7539457	0.46890034	2020-04-09 02:00:00
0	2.5700012	5.1162799	4.5044202	0.40251289	2020-04-09 03:00:00
0	1.9600464	4.9852044	4.9584674	0.33612543	2020-04-09 04:00:00
0	1.35	4.8528149	5.4132522	0.26973797	2020-04-09 05:00:00
81.183998	0.7499939	4.7216019	5.8850405	0.20335052	2020-04-09 06:00:00
244.832	2.0299927	4.6387998	6.888396	0.13696306	2020-04-09 07:00:00
397.31	3.3200012	4.5552257	8.0163895	0.070575603	2020-04-09 08:00:00
485.146	4.6000305	4.4719813	9.2391614	0.51828649	2020-04-09 09:00:00
604.22998	4.9599854	4.4295387	9.5099789	0.53981883	2020-04-09 10:00:00
685.19598	5.3200012	4.3869035	9.7882225	0.55670213	2020-04-09 11:00:00
529.38501	5.6800476	4.3448161	10.073277	0.79402788	2020-04-09 12:00:00
490.95901	5.619989	4.3415236	10.078358	0.84351451	2020-04-09 13:00:00
436.254	5.5700012	4.3383515	10.105226	0.86606984	2020-04-09 14:00:00
332.26901	5.5100037	4.3351909	10.168992	0.91808201	2020-04-09 15:00:00
242.383	4.9800049	4.3367171	9.6660749	0.9429667	2020-04-09 16:00:00
148.483	4.4599854	4.3381765	9.1905386	0.97088539	2020-04-09 17:00:00
33.360001	3.9299866	4.3393028	8.7468497	1	2020-04-09 18:00:00
0	2.9699951	4.2057226	8.1786611	0.93035761	2020-04-09 19:00:00
0	2.0000244	4.0722856	7.6171515	0.86071523	2020-04-09 20:00:00
0	1.0299927	3.9378984	7.0705304	0.79107284	2020-04-09 21:00:00
0	0.98000488	3.971895	6.8616615	0.72143046	2020-04-09 22:00:00
0	0.92998657	4.0060371	6.6521727	0.65178807	2020-04-09 23:00:00
0	0.87999878	4.0396984	6.4429806	0.58214569	2020-04-10 00:00:00
0	0.62005005	4.081068	6.3679276	0.5125033	2020-04-10 01:00:00
0	0.35	4.1225922	6.2968247	0.44286091	2020-04-10 02:00:00
0	0.089990234	4.1642771	6.2227969	0.37321853	2020-04-10 03:00:00
0	0.030053711	4.2167035	6.159099	0.30357614	2020-04-10 04:00:00
0	-0.019995117	4.268362	6.0969008	0.23393376	2020-04-10 05:00:00
66.968002	-0.079992676	4.3206956	6.0366963	0.16429137	2020-04-10 06:00:00
194.576	0.95998535	4.3970921	6.0732941	0.094648984	2020-04-10 07:00:00
313.44601	1.9999939	4.4737664	6.1214542	0.58580463	2020-04-10 08:00:00
474.004	3.0400024	4.550545	6.1596835	0.55367973	2020-04-10 09:00:00
589.39697	3.9800049	4.7449457	5.996082	0.571796	2020-04-10 10:00:00
667.79602	4.9299866	4.9393031	5.8396746	0.58613724	2020-04-10 11:00:00
599.31097	5.869989	5.1328838	5.7082835	0.71384076	2020-04-10 12:00:00
555.75299	6.2700134	5.2103763	5.8144646	0.77622976	2020-04-10 13:00:00
493.94699	6.6700073	5.2878892	5.9262552	0.80364002	2020-04-10 14:00:00
393.51401	7.0700012	5.3652649	6.0433434	0.84549284	2020-04-10 15:00:00
287.547	6.7400146	5.3517592	5.6309593	0.87723378	2020-04-10 16:00:00
176.993	6.4200073	5.3382168	5.2442923	0.91217051	2020-04-10 17:00:00
38.368	6.1	5.3245565	4.885448	1	2020-04-10 18:00:00
0	5.6	5.3159485	4.0588175	0.9534697	2020-04-10 19:00:00
0	5.1	5.307011	3.2800609	0.90693941	2020-04-10 20:00:00
0	4.6	5.2981669	2.6024795	0.86040911	2020-04-10 21:00:00
0	4.3099915	5.3177373	2.4052027	0.81387881	2020-04-10 22:00:00
0	4.0299927	5.3380387	2.2706827	0.76734852	2020-04-10 23:00:00
0	3.7400452	5.3575143	2.2292824	0.72081822	2020-04-11 00:00:00
0	3.4900146	5.4016321	2.4321389	0.67428792	2020-04-11 01:00:00
0	3.2499939	5.4451511	2.6992035	0.62775762	2020-04-11 02:00:00
0	2.9999939	5.4893262	3.004663	0.58122733	2020-04-11 03:00:00
0	2.8200012	5.5753178	3.1486505	0.53469703	2020-04-11 04:00:00
0	2.6400085	5.6614039	3.3376638	0.48816673	2020-04-11 05:00:00
82.704002	2.4599854	5.7473455	3.5550808	0.44163644	2020-04-11 06:00:00
232.192	5.0100037	6.0257138	3.6051351	0.39510614	2020-04-11 07:00:00
371.37	7.5700012	6.3034728	3.6516844	0.34857584	2020-04-11 08:00:00
462.88199	10.119989	6.5796376	3.7022832	0.57460676	2020-04-11 09:00:00
574.685	11.459985	6.5457013	3.7522528	0.5936769	2020-04-11 10:00:00
650.55701	12.800012	6.511657	3.8335622	0.60883458	2020-04-11 11:00:00
601.677	14.140009	6.4773763	3.938591	0.70801987	2020-04-11 12:00:00
557.87299	14.420038	6.7668247	4.1579081	0.77195309	2020-04-11 13:00:00
495.948	14.689996	7.0558763	4.3904555	0.79907071	2020-04-11 14:00:00
322.01901	14.959985	7.3441991	4.609772	0.92802494	2020-04-11 15:00:00
235.72701	13.1	8.3322602	4.6011413	0.94975064	2020-04-11 16:00:00
145.769	11.240045	9.3202434	4.635871	0.97401855	2020-04-11 17:00:00
30.143999	9.3799988	10.306781	4.7282238	1	2020-04-11 18:00:00
0	8.8900391	10.228597	3.7676518	0.99829954	2020-04-11 19:00:00
0	8.4099976	10.150272	3.0384206	0.99659908	2020-04-11 20:00:00
0	7.9200073	10.071681	2.71529	0.99489862	2020-04-11 21:00:00
0	7.8799988	10.037769	2.6956447	0.99319815	2020-04-11 22:00:00
0	7.830011	10.003361	2.679179	0.99149769	2020-04-11 23:00:00
0	7.7900024	9.9689513	2.6737239	0.98979723	2020-04-12 00:00:00
0	7.6700073	9.9936126	2.2410043	0.98809677	2020-04-12 01:00:00
0	7.5500122	10.017617	1.8246369	0.98639631	2020-04-12 02:00:00
0	7.4299866	10.042188	1.4603082	0.98469585	2020-04-12 03:00:00
0	7.4399963	10.019197	1.7265283	0.98299539	2020-04-12 04:00:00
