datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Rainfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2020-01-20 00:00:00,-10.229986572266,0,229.050003051758,92.9340969271305,2.90663027648355,0,99919.15625
2020-01-20 01:00:00,-10.579992675781,0,229.050003051758,93.1987206084915,2.88251630442658,0,99849.1171875
2020-01-20 02:00:00,-10.940008544922,0,229.050003051758,93.484767731498,2.88211724697086,0,99779.71875
2020-01-20 03:00:00,-11.290014648438,0,225.789993286133,93.6323101594723,2.89849969122863,0,99709.6796875
2020-01-20 04:00:00,-11.4,0,225.789993286133,93.5257079847995,2.67972015745321,0,99828.15625
2020-01-20 05:00:00,-11.500006103516,0,225.789993286133,93.3327850913466,2.45800736305618,0,99945.8984375
2020-01-20 06:00:00,-11.600012207031,0,243.089996337891,93.1168386656516,2.25364147062492,0,100064.3828125
2020-01-20 07:00:00,-10.859991455078,0,243.089996337891,91.2165593089928,2.20002273794909,0,100123.7421875
2020-01-20 08:00:00,-10.120001220703,36.3680000305176,243.089996337891,89.2370294976432,2.15928233785597,0,100183.7421875
2020-01-20 09:00:00,-9.38001098632799,149.983993530273,234.539993286133,87.2481877046169,2.13215854697241,0,100243.1015625
2020-01-20 10:00:00,-8.29001464843799,224.095993041992,234.539993286133,88.1673342161798,2.30123879964031,0,100364
2020-01-20 11:00:00,-7.20999755859395,285.756011962891,234.539993286133,88.5111381335029,2.48917655688291,0,100484.796875
2020-01-20 12:00:00,-6.12000122070299,358.994995117188,226.050003051758,88.2288726003207,2.67917895807163,0,100605.84375
2020-01-20 13:00:00,-5.78000488281197,332.614013671875,226.050003051758,87.7760589046334,2.73177598823132,0,100465.5
2020-01-20 14:00:00,-5.42999877929697,286.06201171875,226.050003051758,87.2310252756832,2.77937039588734,0,100325.2578125
2020-01-20 15:00:00,-5.079992675781,209.151992797852,210.080001831055,86.6362834709919,2.82846247979685,0,100184.921875
2020-01-20 16:00:00,-6.63001098632799,99.9680023193359,210.070007324219,89.1585401339814,3.0155928055542,0,100210.578125
2020-01-20 17:00:00,-8.16998901367197,0,210.070007324219,91.0158072410419,3.20739769240976,0,100236.140625
2020-01-20 18:00:00,-9.72000732421895,0,181.800003051758,92.1206750357228,3.4030868288532,0,100261.703125
2020-01-20 19:00:00,-10.440008544922,0,181.800003051758,92.0674704719867,3.07240947995106,0,100256.703125
2020-01-20 20:00:00,-11.169989013672,0,181.800003051758,91.7970554773635,2.87673421914322,0,100251.703125
2020-01-20 21:00:00,-11.9,0,178.300003051758,91.205251503323,2.87062699474317,0,100247.2421875
2020-01-20 22:00:00,-12.419989013672,0,178.300003051758,91.4139328431083,3.02200262816977,0,100215.296875
2020-01-20 23:00:00,-12.940008544922,0,178.300003051758,91.465542709953,3.17327914586947,0,100184
2020-01-21 00:00:00,-13.470007324219,0,175.470001220703,91.4757509030902,3.34181083080381,0,100152.0625
2020-01-21 01:00:00,-13.910009765625,0,175.470001220703,91.2727606909528,3.14192626563181,0,100163.078125
2020-01-21 02:00:00,-14.359991455078,0,175.470001220703,91.0266922881851,2.97889244046576,0,100174.1015625
2020-01-21 03:00:00,-14.810003662109,0,174.210006713867,90.6704215945366,2.85944045463646,0,100185.1171875
2020-01-21 04:00:00,-14.959997558594,0,174.210006713867,90.3926075833865,2.84429248372442,0,100254.5
2020-01-21 05:00:00,-15.100012207031,0,174.210006713867,90.0099089630673,3.01973507862335,0,100323.34375
2020-01-21 06:00:00,-15.250006103516,0,174.899993896484,89.687832763403,3.36400062883305,0,100392.078125
2020-01-21 07:00:00,-14.699987792969,0,174.899993896484,89.3256602378189,3.51732855093621,0,100366.5
2020-01-21 08:00:00,-14.15,75.6480026245117,174.899993896484,88.8515793478812,3.6928308906107,0,100340.28125
2020-01-21 09:00:00,-13.590002441406,224.832000732422,182.300003051758,88.1825066851574,3.88231887198372,0,100313.9609375
2020-01-21 10:00:00,-11.880010986328,335.119995117188,182.300003051758,89.4809405356469,4.57947596158981,0,100169.5390625
2020-01-21 11:00:00,-10.169989013672,427.048004150391,182.300003051758,89.1213283946399,5.30295210855574,0,100025.0234375
2020-01-21 12:00:00,-8.45999755859395,470.371002197266,187.779998779297,87.5221807183798,6.02655776930671,0,99880.3984375
