"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","Presspsia","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","NITRATE_UM_corrected","sampledate","NITRATE_uM_corrected","Dataset"
23,"2018-05-24 11:12:00","2018-05-24 11:13:00",22.9777333333333,7.26641666666667,576.641666666667,0.448,1.88183333333333,0.179833333333333,0.167166666666667,1.10566666666667,14.2773333333333,40.971,52.595,6.33133333333333,7.54,32.6861666666667,51.0683333333333,0.713333333333333,0.13,0.04,13.5833333333333,13.6333333333333,13.2,51.0683333333333,2018-05-24,51.0683333333333,"Quinn"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"2018-06-01 10:42:00","2018-06-01 10:43:00",0.175583333333333,23.73005,542.496666666667,0.374166666666667,1.587,2.28483333333333,2.36616666666667,6.75533333333333,13.42,38.5173333333333,153.841666666667,12.998,8.85533333333333,0.249183333333333,42.18,0.59,0.13,0.03,25.44,26.24,26.54,42.18,2018-06-01,42.18,"Quinn"
1,"2018-06-01 10:44:00","2018-06-01 10:45:00",0.887166666666667,23.7086666666667,542.368333333333,0.4165,1.75616666666667,2.63866666666667,2.736,8.07933333333333,13.4141666666667,38.4978333333333,155.471666666667,13.1411666666667,8.86083333333333,1.25871666666667,41.976,0.59,0.134,0.034,26.08,26.54,27.44,41.976,2018-06-01,41.976,"Quinn"
2,"2018-06-01 10:46:00","2018-06-01 10:47:00",1.99723333333333,23.66235,542.423333333333,0.3875,1.638,3.09866666666667,3.21516666666667,8.142,13.415,38.5008333333333,155.218333333333,13.1308333333333,8.85566666666667,2.83373333333333,41.858,0.588,0.134,0.03,26.6,26.72,28.04,41.858,2018-06-01,41.858,"Quinn"
3,"2018-06-01 10:48:00","2018-06-01 10:49:00",2.9735,23.5256333333333,543.363333333333,0.3445,1.46516666666667,2.31066666666667,2.3925,6.727,13.627,39.111,150.583333333333,12.7718333333333,8.83616666666667,4.2192,42.564,0.596,0.13,0.03,26.94,26.84,28.36,42.564,2018-06-01,42.564,"Quinn"
4,"2018-06-01 10:50:00","2018-06-01 10:51:00",4.00101666666667,18.9158666666667,559.491666666667,0.119166666666667,0.557333333333333,0.103,0.0865,0.6345,14.5575,41.7753333333333,83.3866666666667,7.732,8.3745,5.68295,50.468,0.706,0.12,0.02,27.18,26.88,27.58,50.468,2018-06-01,50.468,"Quinn"
5,"2018-06-01 10:52:00","2018-06-01 10:53:00",5.02228333333333,15.0531333333333,556.22,0.186,0.825333333333333,0.0623333333333333,0.045,0.2605,14.8676666666667,42.6645,74.74,7.51433333333333,8.28,7.13818333333333,53.89,0.756,0.114,0.02,26.6,26.38,25.6,53.89,2018-06-01,53.89,"Quinn"
6,"2018-06-01 10:54:00","2018-06-01 10:55:00",6.00886666666667,13.6826,556.856666666667,0.153166666666667,0.691333333333333,0.0728333333333333,0.056,0.235,14.761,42.3581666666667,71.8,7.4395,8.23733333333333,8.54205,54.516,0.762,0.12,0.02,25.52,25.5,23.66,54.516,2018-06-01,54.516,"Quinn"
7,"2018-06-01 10:56:00","2018-06-01 10:57:00",7.00346666666667,12.7872833333333,559.395,0.146833333333333,0.669833333333333,0.0868333333333333,0.07,0.228666666666667,14.6861666666667,42.1466666666667,67.6966666666667,7.15633333333333,8.17,9.95723333333333,54.816,0.77,0.12,0.02,24.38,24.44,21.94,54.816,2018-06-01,54.816,"Quinn"
8,"2018-06-01 10:58:00","2018-06-01 10:59:00",8.02476666666667,12.4441333333333,560.5,0.1295,0.599166666666667,0.0921666666666667,0.0766666666666667,0.223666666666667,14.6968333333333,42.173,66.5533333333333,7.08866666666667,8.15,11.4097,55.222,0.77,0.12,0.02,23.28,23.48,20.66,55.222,2018-06-01,55.222,"Quinn"
9,"2018-06-01 11:00:00","2018-06-01 11:01:00",9.02991666666667,11.7141,562.275,0.1155,0.539666666666667,0.086,0.0696666666666667,0.238666666666667,14.6828333333333,42.1343333333333,64.7266666666667,7.01233333333333,8.12,12.8399666666667,55.254,0.77,0.12,0.03,22.3,22.6,19.58,55.254,2018-06-01,55.254,"Quinn"
10,"2018-06-01 11:02:00","2018-06-01 11:03:00",9.98646666666667,10.8446166666667,564.285,0.133166666666667,0.6155,0.09,0.074,0.270166666666667,14.6158333333333,41.941,64.2633333333333,7.09916666666667,8.0825,14.2014833333333,56.166,0.79,0.12,0.03,21.38,21.74,18.58,56.166,2018-06-01,56.166,"Quinn"
11,"2018-06-01 11:04:00","2018-06-01 11:05:00",11.0305,9.7014,567.786666666667,0.141,0.643333333333333,0.110833333333333,0.0951666666666667,0.274166666666667,14.5075,41.6326666666667,61.2666666666667,6.95166666666667,7.99,15.6880333333333,57.0183333333333,0.8,0.12,0.03,20.45,20.8166666666667,17.5666666666667,57.0183333333333,2018-06-01,57.0183333333333,"Quinn"
12,"2018-06-01 11:06:00","2018-06-01 11:07:00",11.9665166666667,9.30698333333333,568.883333333333,0.135666666666667,0.623666666666667,0.1155,0.101166666666667,0.294666666666667,14.5183333333333,41.6616666666667,61.4833333333333,7.04383333333333,7.9835,17.0196333333333,56.4016666666667,0.79,0.12,0.03,19.55,19.9666666666667,16.7333333333333,56.4016666666667,2018-06-01,56.4016666666667,"Quinn"
13,"2018-06-01 11:08:00","2018-06-01 11:09:00",13.0792,9.04946666666667,569.575,0.119333333333333,0.555833333333333,0.1145,0.0998333333333333,0.2935,14.4893333333333,41.5801666666667,61.9983333333333,7.14633333333333,7.97683333333333,18.6026,57.105,0.8,0.12,0.03,18.7166666666667,19.15,16.0666666666667,57.105,2018-06-01,57.105,"Quinn"
14,"2018-06-01 11:10:00","2018-06-01 11:11:00",14.019,8.88096666666667,571.268333333333,0.148166666666667,0.670833333333333,0.128333333333333,0.114166666666667,0.460166666666667,14.4881666666667,41.5795,48.8183333333333,5.65016666666667,7.81683333333333,19.9397166666667,54.29,0.76,0.12,0.03,17.9666666666667,18.4,15.5833333333333,54.29,2018-06-01,54.29,"Quinn"
15,"2018-06-01 11:12:00","2018-06-01 11:13:00",14.9868,8.75226666666667,571.06,0.155166666666667,0.703833333333333,0.119166666666667,0.104333333333333,0.422833333333333,14.4185,41.3793333333333,53.0866666666667,6.16266666666667,7.87183333333333,21.3165,55.86,0.781666666666667,0.12,0.03,17.3,17.7666666666667,15.1833333333333,55.86,2018-06-01,55.86,"Quinn"
16,"2018-06-01 11:14:00","2018-06-01 11:15:00",16.04535,8.4485,572.545,0.165666666666667,0.743,0.128,0.113833333333333,0.470333333333333,14.4221666666667,41.3881666666667,50.1766666666667,5.86716666666667,7.8135,22.8226,57.3133333333333,0.8,0.12,0.03,16.7333333333333,17.1666666666667,14.85,57.3133333333333,2018-06-01,57.3133333333333,"Quinn"
17,"2018-06-01 11:16:00","2018-06-01 11:17:00",17.0402166666667,8.19145,572.716666666667,0.140333333333333,0.6385,0.122333333333333,0.107666666666667,0.448833333333333,14.3783333333333,41.2656666666667,54.64,6.42983333333333,7.86,24.2382833333333,58.45,0.82,0.12,0.03,16.2166666666667,16.6166666666667,14.5666666666667,58.45,2018-06-01,58.45,"Quinn"
18,"2018-06-01 11:18:00","2018-06-01 11:19:00",18.0346166666667,8.05023333333333,572.786666666667,0.146833333333333,0.668166666666667,0.1325,0.118333333333333,0.440333333333333,14.3676666666667,41.2326666666667,56.5116666666667,6.6745,7.873,25.6529166666667,59.4566666666667,0.83,0.12,0.03,15.7333333333333,16.0666666666667,14.25,59.4566666666667,2018-06-01,59.4566666666667,"Quinn"
19,"2018-06-01 11:20:00","2018-06-01 11:21:00",19.0734666666667,7.89041666666667,574.586666666667,0.1465,0.668666666666667,0.132166666666667,0.118166666666667,0.6135,14.4246666666667,41.3968333333333,48.2066666666667,5.71466666666667,7.77966666666667,27.13105,55.79,0.781666666666667,0.13,0.03,15.3,15.6166666666667,14.0666666666667,55.79,2018-06-01,55.79,"Quinn"
20,"2018-06-01 11:22:00","2018-06-01 11:23:00",19.99885,7.61401666666667,577.165,0.1225,0.5685,0.125333333333333,0.111333333333333,0.739833333333333,14.4795,41.5535,38.345,4.57616666666667,7.68,28.4478666666667,50.8283333333333,0.71,0.13,0.0333333333333333,14.9,15.1666666666667,13.8333333333333,50.8283333333333,2018-06-01,50.8283333333333,"Quinn"
21,"2018-06-01 11:24:00","2018-06-01 11:25:00",20.9932333333333,7.6082,577.045,0.115,0.539666666666667,0.117333333333333,0.102166666666667,0.799,14.482,41.561,37.9,4.52633333333333,7.68,29.8625333333333,50.8283333333333,0.71,0.13,0.0366666666666667,14.55,14.8,13.6333333333333,50.8283333333333,2018-06-01,50.8283333333333,"Quinn"
22,"2018-06-01 11:26:00","2018-06-01 11:27:00",22.00265,7.59168333333333,577.198333333333,0.123166666666667,0.571,0.103333333333333,0.088,0.8205,14.4815,41.5588333333333,37.335,4.45933333333333,7.68,31.2984166666667,50.805,0.71,0.13,0.04,14.2166666666667,14.4,13.5166666666667,50.805,2018-06-01,50.805,"Quinn"
23,"2018-06-01 11:28:00","2018-06-01 11:29:00",23.0428,7.46026666666667,578.64,0.219833333333333,0.965166666666667,0.1675,0.155166666666667,2.08033333333333,14.4601666666667,41.4958333333333,30.845,3.69516666666667,7.62,32.7783,47.226,0.66,0.134,0.04,13.92,14.08,13.4,47.226,2018-06-01,47.226,"Quinn"
0,"2018-06-05 10:38:00","2018-06-05 10:39:00",0.154283333333333,20.6746,544.44,0.341666666666667,1.45383333333333,3.05716666666667,3.17233333333333,11.5096666666667,13.1946666666667,37.8696666666667,123.435,11.0568333333333,8.84,0.219033333333333,42.058,0.59,0.128,0.02,28.68,28,28.06,42.058,2018-06-05,42.058,"Quinn"
1,"2018-06-05 10:40:00","2018-06-05 10:41:00",1.00943333333333,20.5215833333333,544.303333333333,0.379666666666667,1.607,2.78666666666667,2.8905,8.59233333333333,13.4601666666667,38.6298333333333,123.81,11.1256666666667,8.85216666666667,1.43321666666667,42.0216666666667,0.59,0.121666666666667,0.02,28.4333333333333,27.8833333333333,27.4166666666667,42.0216666666667,2018-06-05,42.0216666666667,"Quinn"
2,"2018-06-05 10:42:00","2018-06-05 10:43:00",2.03181666666667,20.4454333333333,544.726666666667,0.3505,1.4905,2.725,2.8255,8.05233333333333,13.5611666666667,38.9216666666667,121.083333333333,10.8963333333333,8.85,2.88501666666667,41.925,0.59,0.123333333333333,0.02,27.9166666666667,27.4833333333333,26.9,41.925,2018-06-05,41.925,"Quinn"
3,"2018-06-05 10:44:00","2018-06-05 10:45:00",3.0179,20.3314,545.636666666667,0.3185,1.35966666666667,1.80266666666667,1.8635,5.19816666666667,13.6508333333333,39.1766666666667,117.006666666667,10.553,8.83,4.28506666666667,42.1333333333333,0.59,0.121666666666667,0.02,27.4666666666667,27.0833333333333,26.5666666666667,42.1333333333333,2018-06-05,42.1333333333333,"Quinn"
4,"2018-06-05 10:46:00","2018-06-05 10:47:00",4.01778333333333,20.1033333333333,546.54,0.285666666666667,1.228,0.9825,1.00533333333333,3.331,13.768,39.5148333333333,113.37,10.2698333333333,8.81,5.70521666666667,42.4816666666667,0.595,0.12,0.02,27.15,26.7,26.2166666666667,42.4816666666667,2018-06-05,42.4816666666667,"Quinn"
5,"2018-06-05 10:48:00","2018-06-05 10:49:00",5.02698333333333,16.5881666666667,556.521666666667,0.18,0.803,0.167666666666667,0.154833333333333,0.746,13.9883333333333,40.1438333333333,84.5616666666667,8.2305,8.46433333333333,7.14315,50.275,0.703333333333333,0.12,0.02,26.8,26.3333333333333,25.2666666666667,50.275,2018-06-05,50.275,"Quinn"
6,"2018-06-05 10:50:00","2018-06-05 10:51:00",6.0219,14.53245,560.138333333333,0.163166666666667,0.732333333333333,0.106,0.0903333333333333,0.372666666666667,14.2975,41.0315,73.1533333333333,7.439,8.281,8.55963333333333,53.155,0.741666666666667,0.118333333333333,0.02,26.1333333333333,25.8833333333333,23.8166666666667,53.155,2018-06-05,53.155,"Quinn"
7,"2018-06-05 10:52:00","2018-06-05 10:53:00",7.04108333333333,13.9373666666667,561.231666666667,0.148666666666667,0.675,0.120833333333333,0.106166666666667,0.3725,14.3825,41.2725,70.515,7.26583333333333,8.24,10.0091166666667,53.7516666666667,0.75,0.12,0.02,25.15,25.05,22.4833333333333,53.7516666666667,2018-06-05,53.7516666666667,"Quinn"
8,"2018-06-05 10:54:00","2018-06-05 10:55:00",8.06386666666667,11.6234666666667,564.196666666667,0.139,0.639166666666667,0.111166666666667,0.0955,0.2685,14.623,41.9643333333333,60.8533333333333,6.60316666666667,8.06716666666667,11.4664166666667,56.5783333333333,0.79,0.118333333333333,0.02,24.15,24.1666666666667,21.1,56.5783333333333,2018-06-05,56.5783333333333,"Quinn"
9,"2018-06-05 10:56:00","2018-06-05 10:57:00",9.06708333333333,10.68745,565.835,0.147333333333333,0.672,0.1315,0.116333333333333,0.273833333333333,14.6703333333333,42.0976666666667,56.375,6.25133333333333,7.98,12.8942166666667,57.9683333333333,0.81,0.12,0.02,23.0333333333333,23.15,19.6666666666667,57.9683333333333,2018-06-05,57.9683333333333,"Quinn"
10,"2018-06-05 10:58:00","2018-06-05 10:59:00",10.0368833333333,9.87303333333333,567.956666666667,0.130333333333333,0.602,0.115166666666667,0.1005,0.307166666666667,14.6251666666667,41.9706666666667,54.6716666666667,6.18266666666667,7.93,14.2745333333333,59.425,0.831666666666667,0.12,0.03,21.85,22.1333333333333,18.4,59.425,2018-06-05,59.425,"Quinn"
11,"2018-06-05 11:00:00","2018-06-05 11:01:00",11.0445833333333,9.61181666666667,569.098333333333,0.153,0.694333333333333,0.110833333333333,0.096,0.334166666666667,14.6233333333333,41.9648333333333,52.02,5.91683333333333,7.89,15.7080666666667,58.976,0.824,0.12,0.03,20.72,21.08,17.4,58.976,2018-06-05,58.976,"Quinn"
12,"2018-06-05 11:02:00","2018-06-05 11:03:00",12.0013666666667,9.11153333333333,570.523333333333,0.1245,0.577333333333333,0.123833333333333,0.1095,0.335,14.5533333333333,41.7631666666667,51.4316666666667,5.91933333333333,7.86,17.0695166666667,59.93,0.84,0.12,0.03,19.76,20.16,16.62,59.93,2018-06-05,59.93,"Quinn"
13,"2018-06-05 11:04:00","2018-06-05 11:05:00",12.9957,8.8542,571.631666666667,0.156166666666667,0.7055,0.140666666666667,0.127166666666667,0.405333333333333,14.5416666666667,41.7303333333333,44.48,5.15133333333333,7.77083333333333,18.4840833333333,60.682,0.85,0.12,0.03,18.86,19.32,15.94,60.682,2018-06-05,60.682,"Quinn"
14,"2018-06-05 11:06:00","2018-06-05 11:07:00",14.00035,8.67786666666667,571.885,0.13,0.6,0.115833333333333,0.100833333333333,0.413666666666667,14.5058333333333,41.6256666666667,45.365,5.27766666666667,7.78,19.9133333333333,61.342,0.86,0.12,0.03,18.06,18.56,15.44,61.342,2018-06-05,61.342,"Quinn"
15,"2018-06-05 11:08:00","2018-06-05 11:09:00",14.9315666666667,8.35438333333333,572.421666666667,0.140166666666667,0.6415,0.123833333333333,0.109,0.428166666666667,14.4513333333333,41.469,47.675,5.58966666666667,7.79,21.2385666666667,63.938,0.898,0.12,0.03,17.36,17.82,14.98,63.938,2018-06-05,63.938,"Quinn"
16,"2018-06-05 11:10:00","2018-06-05 11:11:00",16.0423666666667,8.13341666666667,573.325,0.1345,0.620666666666667,0.130166666666667,0.116166666666667,0.464166666666667,14.463,41.5018333333333,46.655,5.498,7.7705,22.8189666666667,63.972,0.9,0.12,0.03,16.8,17.18,14.64,63.972,2018-06-05,63.972,"Quinn"
17,"2018-06-05 11:12:00","2018-06-05 11:13:00",17.0870833333333,7.9375,574.9,0.141,0.6435,0.141833333333333,0.128166666666667,0.592,14.4803333333333,41.5565,41.64,4.93,7.7055,24.3052166666667,61.582,0.862,0.122,0.03,16.18,16.6,14.3,61.582,2018-06-05,61.582,"Quinn"
18,"2018-06-05 11:14:00","2018-06-05 11:15:00",18.0870166666667,7.7553,576.285,0.124666666666667,0.58,0.137666666666667,0.123666666666667,0.7395,14.5018333333333,41.6155,33.76,4.01566666666667,7.64166666666667,25.7280333333333,58.002,0.812,0.13,0.032,15.7,16.06,14.06,58.002,2018-06-05,58.002,"Quinn"
19,"2018-06-05 11:16:00","2018-06-05 11:17:00",19.0531333333333,7.58203333333333,577.635,0.130333333333333,0.6,0.139666666666667,0.1265,0.9035,14.5321666666667,41.7026666666667,27.1116666666667,3.23733333333333,7.59333333333333,27.1025166666667,54.094,0.758,0.13,0.03,15.22,15.6,13.82,54.094,2018-06-05,54.094,"Quinn"
20,"2018-06-05 11:18:00","2018-06-05 11:19:00",20.0964,7.50015,578.293333333333,0.123166666666667,0.570833333333333,0.147833333333333,0.133833333333333,0.9475,14.5523333333333,41.7613333333333,25.0916666666667,3.004,7.58016666666667,28.5868333333333,52.296,0.734,0.13,0.04,14.84,15.14,13.62,52.296,2018-06-05,52.296,"Quinn"
21,"2018-06-05 11:20:00","2018-06-05 11:21:00",21.0179666666667,7.4588,578.956666666667,0.1215,0.565333333333333,0.141666666666667,0.126833333333333,0.909333333333333,14.614,41.9376666666667,22.5033333333333,2.696,7.57,29.89775,49.192,0.688,0.13,0.038,14.46,14.74,13.46,49.192,2018-06-05,49.192,"Quinn"
22,"2018-06-05 11:22:00","2018-06-05 11:23:00",22.0172,7.44235,579.181666666667,0.1255,0.583333333333333,0.140833333333333,0.127833333333333,0.9605,14.6161666666667,41.944,21.4016666666667,2.56516666666667,7.57,31.3194,48.674,0.68,0.13,0.036,14.14,14.34,13.38,48.674,2018-06-05,48.674,"Quinn"
0,"2018-06-12 10:43:00","2018-06-12 10:44:00",0.0808,20.4142166666667,587.1,0.109,0.517,0.0175,-0.00233333333333333,1.242,15.8188333333333,45.3895,84.2016666666667,7.58183333333333,8.58916666666667,0.11465,36.13,0.504,0.13,0.03,30.28,29.5,28.72,36.13,2018-06-12,36.13,"Quinn"
1,"2018-06-12 10:45:00","2018-06-12 10:46:00",0.9476,20.1679666666667,586.648333333333,0.122333333333333,0.568666666666667,0.00766666666666667,-0.0123333333333333,1.2065,16.2688333333333,46.6776666666667,83.3,7.54,8.59,1.34558333333333,37.458,0.524,0.13,0.03,30.36,29.54,27.88,37.458,2018-06-12,37.458,"Quinn"
2,"2018-06-12 10:47:00","2018-06-12 10:48:00",2.01458333333333,20.063,586.591666666667,0.145833333333333,0.665333333333333,0.00983333333333333,-0.0101666666666667,1.26516666666667,16.6161666666667,47.6743333333333,82.7116666666667,7.5,8.58333333333333,2.86066666666667,37.564,0.53,0.13,0.03,29.48,28.9,27.16,37.564,2018-06-12,37.564,"Quinn"
3,"2018-06-12 10:49:00","2018-06-12 10:50:00",3.0155,20.0048166666667,586.566666666667,0.150166666666667,0.683166666666667,0.0186666666666667,-0.000666666666666667,1.25316666666667,16.6723333333333,47.8368333333333,82.6,7.49966666666667,8.58,4.28206666666667,37.634,0.53,0.13,0.03,28.76,28.3,26.64,37.634,2018-06-12,37.634,"Quinn"
4,"2018-06-12 10:51:00","2018-06-12 10:52:00",4.06155,19.88665,586.65,0.153,0.694,0.0211666666666667,0.00166666666666667,1.331,16.5881666666667,47.5955,82.8066666666667,7.53616666666667,8.58,5.76773333333333,37.908,0.53,0.13,0.03,28.12,27.74,26.2,37.908,2018-06-12,37.908,"Quinn"
5,"2018-06-12 10:53:00","2018-06-12 10:54:00",5.00836666666667,19.5711333333333,586.743333333333,0.131,0.604833333333333,0.0315,0.0133333333333333,1.06166666666667,16.0531666666667,46.0621666666667,84.0733333333333,7.69733333333333,8.57,7.11273333333333,39.102,0.55,0.13,0.03,27.6,27.24,25.88,39.102,2018-06-12,39.102,"Quinn"
6,"2018-06-12 10:55:00","2018-06-12 10:56:00",6.0042,19.4081833333333,587.058333333333,0.116666666666667,0.545166666666667,0.0223333333333333,0.003,0.947,15.9091666666667,45.6493333333333,83.6733333333333,7.68533333333333,8.55466666666667,8.5273,39.425,0.55,0.13,0.03,27.1333333333333,26.8166666666667,25.5666666666667,39.425,2018-06-12,39.425,"Quinn"
7,"2018-06-12 10:57:00","2018-06-12 10:58:00",7.01118333333333,16.0731,599.42,0.12,0.558,0.066,0.0491666666666667,0.682333333333333,14.9813333333333,42.9886666666667,64.2616666666667,6.32216666666667,8.20433333333333,9.96358333333333,50.3483333333333,0.706666666666667,0.121666666666667,0.03,26.6833333333333,26.3,24.75,50.3483333333333,2018-06-12,50.3483333333333,"Quinn"
8,"2018-06-12 10:59:00","2018-06-12 11:00:00",8.00266666666667,14.1763,604.238333333333,0.123,0.572,0.084,0.0671666666666667,0.583166666666667,14.8003333333333,42.4736666666667,54.5433333333333,5.58766666666667,8.00133333333333,11.3758833333333,57.7883333333333,0.81,0.12,0.03,25.8833333333333,25.65,23.4333333333333,57.7883333333333,2018-06-12,57.7883333333333,"Quinn"
9,"2018-06-12 11:01:00","2018-06-12 11:02:00",9.0308,12.54915,606.126666666667,0.105166666666667,0.498833333333333,0.1075,0.0918333333333333,0.508166666666667,14.8185,42.5243333333333,47.9083333333333,5.089,7.87066666666667,12.8402166666667,61.0783333333333,0.856666666666667,0.121666666666667,0.03,24.85,24.75,22,61.0783333333333,2018-06-12,61.0783333333333,"Quinn"
10,"2018-06-12 11:03:00","2018-06-12 11:04:00",9.9912,10.8647833333333,607.345,0.101333333333333,0.484166666666667,0.106833333333333,0.0928333333333333,0.417,14.8213333333333,42.5301666666667,39.6966666666667,4.38316666666667,7.7125,14.2084666666667,71.5366666666667,1,0.12,0.03,23.6833333333333,23.7666666666667,20.45,71.5366666666667,2018-06-12,71.5366666666667,"Quinn"
11,"2018-06-12 11:05:00","2018-06-12 11:06:00",10.9784833333333,10.1106833333333,608.375,0.119333333333333,0.555333333333333,0.112333333333333,0.0971666666666667,0.396833333333333,14.7768333333333,42.4056666666667,35.7616666666667,4.01866666666667,7.64766666666667,15.6135166666667,72.7416666666667,1.01666666666667,0.12,0.03,22.4833333333333,22.7166666666667,19.0666666666667,72.7416666666667,2018-06-12,72.7416666666667,"Quinn"
12,"2018-06-12 11:07:00","2018-06-12 11:08:00",11.9765333333333,9.48686666666667,610.46,0.141833333333333,0.648166666666667,0.119666666666667,0.105666666666667,0.477666666666667,14.7445,42.3146666666667,32.0216666666667,3.652,7.58066666666667,17.0339166666667,75.2033333333333,1.05166666666667,0.13,0.0333333333333333,21.3166666666667,21.65,17.9166666666667,75.2033333333333,2018-06-12,75.2033333333333,"Quinn"
13,"2018-06-12 11:09:00","2018-06-12 11:10:00",12.9537666666667,9.3431,610.146666666667,0.0986666666666667,0.4755,0.114333333333333,0.0991666666666667,0.514166666666667,14.751,42.3298333333333,30.3683333333333,3.47566666666667,7.56466666666667,18.42415,77.1783333333333,1.08,0.13,0.0316666666666667,20.25,20.6666666666667,16.9833333333333,77.1783333333333,2018-06-12,77.1783333333333,"Quinn"
14,"2018-06-12 11:11:00","2018-06-12 11:12:00",13.95635,8.93078333333333,611.266666666667,0.0928333333333333,0.451,0.112166666666667,0.0973333333333333,0.456666666666667,14.677,42.1165,30.435,3.51866666666667,7.5475,19.8508833333333,79.8583333333333,1.12,0.13,0.04,19.3166666666667,19.8166666666667,16.2166666666667,79.8583333333333,2018-06-12,79.8583333333333,"Quinn"
15,"2018-06-12 11:13:00","2018-06-12 11:14:00",14.98135,8.60133333333333,612.041666666667,0.0788333333333333,0.392833333333333,0.113833333333333,0.0991666666666667,0.448166666666667,14.6515,42.0471666666667,29.2616666666667,3.40833333333333,7.52,21.3091833333333,80.28,1.12166666666667,0.13,0.04,18.5,18.9666666666667,15.6333333333333,80.28,2018-06-12,80.28,"Quinn"
16,"2018-06-12 11:15:00","2018-06-12 11:16:00",15.9909833333333,8.20836666666667,614.44,0.09,0.437333333333333,0.125,0.109666666666667,0.515833333333333,14.6906666666667,42.1593333333333,25.7383333333333,3.02616666666667,7.48266666666667,22.7460166666667,79.2516666666667,1.11,0.13,0.04,17.7333333333333,18.2166666666667,15.15,79.2516666666667,2018-06-12,79.2516666666667,"Quinn"
17,"2018-06-12 11:17:00","2018-06-12 11:18:00",17.0619333333333,7.92211666666667,616.073333333333,0.102833333333333,0.487833333333333,0.145666666666667,0.131333333333333,0.694666666666667,14.7891666666667,42.4391666666667,18.5533333333333,2.1965,7.42866666666667,24.2699666666667,67.948,0.95,0.13,0.04,17.02,17.5,14.68,67.948,2018-06-12,67.948,"Quinn"
18,"2018-06-12 11:19:00","2018-06-12 11:20:00",17.9795833333333,7.77645,617.771666666667,0.1035,0.491166666666667,0.186833333333333,0.174166666666667,0.824833333333333,14.8536666666667,42.6236666666667,10.8116666666667,1.28483333333333,7.38183333333333,25.57565,64.55,0.904,0.136,0.04,16.38,16.82,14.32,64.55,2018-06-12,64.55,"Quinn"
19,"2018-06-12 11:21:00","2018-06-12 11:22:00",19.0438333333333,7.7111,618.475,0.112666666666667,0.531,0.205333333333333,0.194333333333333,0.996333333333333,14.8763333333333,42.6903333333333,6.50333333333333,0.774666666666667,7.36,27.0896666666667,60.538,0.85,0.14,0.04,15.86,16.24,14.04,60.538,2018-06-12,60.538,"Quinn"
20,"2018-06-12 11:23:00","2018-06-12 11:24:00",19.9531166666667,7.6857,618.803333333333,0.1035,0.493666666666667,0.207666666666667,0.196,1.021,14.8781666666667,42.696,5.03833333333333,0.598166666666667,7.35466666666667,28.3832166666667,59.41,0.83,0.14,0.042,15.34,15.72,13.82,59.41,2018-06-12,59.41,"Quinn"
21,"2018-06-12 11:25:00","2018-06-12 11:26:00",20.9816333333333,7.68101666666667,618.793333333333,0.106166666666667,0.505,0.216833333333333,0.206,0.967333333333333,14.8823333333333,42.7033333333333,4.69166666666667,0.564,7.35916666666667,29.8463833333333,58.972,0.83,0.14,0.042,14.94,15.26,13.68,58.972,2018-06-12,58.972,"Quinn"
22,"2018-06-12 11:27:00","2018-06-12 11:28:00",22.0352333333333,7.64861666666667,619.408333333333,0.117833333333333,0.552,0.245166666666667,0.235666666666667,1.03716666666667,14.8946666666667,42.743,3.09,0.367166666666667,7.35,31.3451833333333,57.956,0.81,0.14,0.046,14.58,14.86,13.6,57.956,2018-06-12,57.956,"Quinn"
23,"2018-06-12 11:29:00","2018-06-12 11:30:00",22.9760333333333,7.6377,619.771666666667,0.119333333333333,0.558166666666667,0.265333333333333,0.256666666666667,1.17166666666667,14.9188333333333,42.8098333333333,1.96333333333333,0.2335,7.35,32.6836333333333,56.28,0.788,0.14,0.05,14.28,14.48,13.5,56.28,2018-06-12,56.28,"Quinn"
0,"2018-06-21 09:47:00","2018-06-21 09:48:00",0.0822666666666667,22.178,582.691666666667,0.2065,0.9075,0.142,0.1275,1.25316666666667,12.768,36.6478333333333,95.4,8.3,8.49,0.116833333333333,38.608,0.54,0.272,0.132,23.7,24.6,25.22,38.608,2018-06-21,38.608,"Quinn"
1,"2018-06-21 09:49:00","2018-06-21 09:50:00",1.00843333333333,22.1779666666667,582.603333333333,0.211166666666667,0.927666666666667,0.1245,0.108666666666667,1.14033333333333,12.7585,36.6201666666667,95.4,8.3,8.49,1.43128333333333,38.366,0.54,0.12,0.02,24.12,24.68,26.06,38.366,2018-06-21,38.366,"Quinn"
2,"2018-06-21 09:51:00","2018-06-21 09:52:00",2.0202,22.1869333333333,582.748333333333,0.218166666666667,0.9545,0.1425,0.129,0.926,12.7711666666667,36.6566666666667,95.4,8.3,8.47616666666667,2.86735,38.336,0.54,0.12,0.02,24.74,24.88,26.62,38.336,2018-06-21,38.336,"Quinn"
