Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2020-01-10 11:00:00,360.229,233.75999,0.21999512,76.655771,3.9606313,0,0
2020-01-10 12:00:00,318.01801,258.01001,1.0200134,70.741798,4.3515629,0,0
2020-01-10 13:00:00,292.05399,258.01001,0.96999512,71.5471,4.3522982,0,0
2020-01-10 14:00:00,246.63499,258.01001,0.92000732,72.350496,4.3590021,0,0
2020-01-10 15:00:00,168.608,285.42001,0.86998901,73.161818,4.3616512,0,0
2020-01-10 16:00:00,68.015999,285.42001,-0.060003662,77.957097,4.9003674,7.872e-07,7.872e-07
2020-01-10 17:00:00,0,285.41,-0.98999634,83.108704,5.4299998,2.22144e-05,2.22144e-05
2020-01-10 18:00:00,0,304.20999,-1.919989,88.637312,5.960302,1.58016e-05,1.58016e-05
2020-01-10 19:00:00,0,304.20999,-2.2800049,90.044704,6.5604877,2.06016e-05,2.06016e-05
2020-01-10 20:00:00,0,304.20999,-2.65,91.538193,7.163693,2.29248e-05,2.29248e-05
2020-01-10 21:00:00,0,305.32999,-3.0099854,92.976448,7.7692988,2.58432e-05,2.58432e-05
2020-01-10 22:00:00,0,305.32999,-3.4,92.821117,7.619987,3.9417601e-05,3.9417601e-05
2020-01-10 23:00:00,0,305.32999,-3.7900146,92.598645,7.4707162,5.4566402e-05,5.4566402e-05
2020-01-11 00:00:00,0,302.70001,-4.1799988,92.283764,7.3214889,2.7936001e-05,2.7936001e-05
2020-01-11 01:00:00,0,302.70001,-4.4499878,92.177687,7.72259,3.8207999e-06,3.8207999e-06
2020-01-11 02:00:00,0,302.70001,-4.7200073,92.02192,8.1300001,0,0
2020-01-11 03:00:00,0,294.70999,-5.0000061,91.908535,8.5423416,0,0
2020-01-11 04:00:00,0,294.70999,-5.169989,90.651647,8.6604675,0,0
2020-01-11 05:00:00,0,294.70999,-5.3299927,89.299475,8.7886572,0,0
2020-01-11 06:00:00,0,289.29001,-5.5000061,87.953596,8.9259393,0,0
2020-01-11 07:00:00,0,289.29001,-5.4700073,88.216463,8.7175454,0,0
2020-01-11 08:00:00,23.823999,289.29999,-5.4400085,88.465574,8.5243945,0,0
2020-01-11 09:00:00,71.264,290.41,-5.4100098,88.709085,8.3447531,0,0
2020-01-11 10:00:00,108.144,290.41,-5.0900024,88.723425,8.3311585,0,0
2020-01-11 11:00:00,138.29601,290.41,-4.7599854,88.635077,8.3392148,0,0
2020-01-11 12:00:00,134.787,289.89001,-4.4400085,88.55442,8.3547592,0,0
2020-01-11 13:00:00,123.9,289.89001,-4.5099854,87.656565,8.0446317,0,0
2020-01-11 14:00:00,104.833,289.89001,-4.5799927,86.750686,7.7362069,0,0
2020-01-11 15:00:00,65.487999,288.37,-4.6399902,85.7689,7.4372039,0,0
2020-01-11 16:00:00,26.912001,288.37,-4.8200134,86.027414,7.3447259,4.9286402e-05,4.9286402e-05
2020-01-11 17:00:00,0,288.37,-5.0000061,86.297136,7.2611296,6.5855999e-06,6.5855999e-06
2020-01-11 18:00:00,0,284.97,-5.169989,86.494063,7.1867237,3.264e-07,3.264e-07
2020-01-11 19:00:00,0,284.97,-5.4,85.650302,7.1599509,0,0
2020-01-11 20:00:00,0,284.97,-5.6200012,84.695129,7.1491326,0,0
2020-01-11 21:00:00,0,259.16,-5.8500122,83.760458,7.1497275,0,0
2020-01-11 22:00:00,0,259.16,-6.1900085,84.097669,6.3059657,0,0
2020-01-11 23:00:00,0,259.16,-6.5400146,84.471024,5.4899272,0,0
2020-01-12 00:00:00,0,250.77,-6.880011,84.739626,4.691066,0,0
2020-01-12 01:00:00,0,250.77,-7.2200073,86.377153,3.9414338,0,0
2020-01-12 02:00:00,0,250.77,-7.5499939,87.98376,3.2107632,0,0
2020-01-12 03:00:00,0,230.48,-7.8899902,89.685953,2.5124093,0,0
2020-01-12 04:00:00,0,230.48,-8.1200012,90.05284,2.1410745,0,0
2020-01-12 05:00:00,0,230.48,-8.3599915,90.463111,1.8085354,0,0
2020-01-12 06:00:00,0,211.52,-8.5900024,90.784577,1.5121177,0,0
2020-01-12 07:00:00,0,211.52,-8.2900146,89.918607,0.72422369,0,0
2020-01-12 08:00:00,55.344002,211.52,-7.9899963,89.052119,0.13152946,0,0
2020-01-12 09:00:00,192,212.99001,-7.6799988,88.10348,0.86683334,0,0
2020-01-12 10:00:00,291.008,212.99001,-6.5400146,86.915909,1.2509996,0,0
2020-01-12 11:00:00,372.15701,213,-5.3899902,85.313707,1.6313491,0,0
2020-01-12 12:00:00,364.67899,255.66,-4.2500061,83.485366,2.0271162,0,0
2020-01-12 13:00:00,335.54099,255.66,-3.5400146,83.790437,2.5234301,0,0
2020-01-12 14:00:00,284.42401,255.66,-2.8299927,83.870144,3.0477696,0,0
2020-01-12 15:00:00,165.48801,280.45001,-2.1200012,83.746603,3.5766046,0,0
2020-01-12 16:00:00,69.279999,280.45001,-2.3200134,86.788294,3.5948018,0,0
2020-01-12 17:00:00,0,280.45001,-2.5300049,89.982835,3.6163656,0,0
2020-01-12 18:00:00,0,288.97,-2.7299866,93.172415,3.6434736,0,0
2020-01-12 19:00:00,0,288.97,-2.9799866,93.146691,3.7310051,0,0
2020-01-12 20:00:00,0,288.97,-3.2200073,93.038651,3.8238855,3.6480001e-07,3.6480001e-07
2020-01-12 21:00:00,0,290.32999,-3.4700073,92.9568,3.9184308,1.10064e-05,1.10064e-05
2020-01-12 22:00:00,0,290.32999,-3.4499878,93.394479,3.3452204,2.1686399e-05,2.1686399e-05
2020-01-12 23:00:00,0,290.32999,-3.419989,93.749913,2.978926,2.1427199e-05,2.1427199e-05
2020-01-13 00:00:00,0,291.97,-3.4,94.173913,2.89,1.06464e-05,1.06464e-05
2020-01-13 01:00:00,0,291.97,-3.3700012,94.536373,2.6082369,0,0
2020-01-13 02:00:00,0,291.97,-3.3299927,94.82513,2.3217665,0,0
2020-01-13 03:00:00,0,285.87,-3.2999939,95.194936,2.0264747,0,0
2020-01-13 04:00:00,0,285.87,-3.4400085,95.99689,1.1007271,1.06368e-05,1.06368e-05
2020-01-13 05:00:00,0,285.87,-3.5799927,96.792437,0.9570789,1.06368e-05,1.06368e-05
