!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
2020-07-07 05:00:00	3.1487141	0	98284.852	21.649988	85.380082	0.3451962	44.919998	0
2020-07-07 06:00:00	3.1342304	0	98297.797	22.260004	84.452329	0.28607936	196.98399	0
2020-07-07 07:00:00	2.9800168	0	98297.438	24.119989	81.671767	0.22696252	332.16	0
2020-07-07 08:00:00	2.8181022	0	98296.781	25.990015	78.57957	0.16784568	482.86499	0
2020-07-07 09:00:00	2.6645074	0	98295.922	27.85	75.367565	0.2598456	618.16302	0
2020-07-07 10:00:00	2.5382277	0	98249.578	28.770013	71.534293	0.2387121	751.815	0
2020-07-07 11:00:00	2.4120531	0	98203.141	29.679987	67.957726	0.26663923	836.409	0
2020-07-07 12:00:00	2.2860009	0	98156.797	30.6	64.541651	0.33660117	864.48199	0
2020-07-07 13:00:00	2.655146	0	98097.594	30.890009	63.633918	0.40656312	824.59302	3.4444445e-12
2020-07-07 14:00:00	3.0315178	0	98038.273	31.179987	62.740205	0.41614944	772.30298	9.0444444e-11
2020-07-07 15:00:00	3.3948784	0	97978.953	31.469995	61.861467	0.72668547	505.93399	0
2020-07-07 16:00:00	2.7084498	0	97968.281	30.540002	68.77265	0.75281397	397.056	6.911111e-11
2020-07-07 17:00:00	2.223803	0	97958.156	29.61001	76.283804	0.79000546	276.289	2.7491111e-09
2020-07-07 18:00:00	2.1000951	0	97947.398	28.679987	84.446129	1	69.440002	1.5546666e-09
2020-07-07 19:00:00	1.4378456	0	98021.023	27.790002	82.034958	1	24.24	9.6888887e-10
2020-07-07 20:00:00	0.82079229	0	98094.438	26.909998	79.0846	0.93014849	0	1.2988889e-10
2020-07-07 21:00:00	0.48836461	0	98167.656	26.029993	75.591343	0.86029698	0	1.6111111e-11
2020-07-07 22:00:00	1.3077079	0	98125.344	25.309991	78.102984	0.79044547	0	1.4333334e-11
2020-07-07 23:00:00	2.1388314	0	98082.391	24.58999	80.705227	0.72059395	0	1.0777778e-11
2020-07-08 00:00:00	2.9732137	0	98039.422	23.869989	83.405748	0.65074244	0	1.3777778e-11
2020-07-08 01:00:00	2.9348253	0	98023.977	23.390009	84.891813	0.58089093	0	2.2222223e-12
2020-07-08 02:00:00	2.9124731	0	98008.539	22.909998	86.402606	0.51103942	0	1.7777777e-12
2020-07-08 03:00:00	2.8967567	0	97993	22.420007	87.989711	0.44118791	0	4.7777779e-12
2020-07-08 04:00:00	2.8872131	0	98030.438	22.910028	87.767141	0.3713364	0	4.4444447e-12
2020-07-08 05:00:00	2.8810588	0	98068.633	23.390009	87.543428	0.30148489	36.223999	1.1111112e-12
2020-07-08 06:00:00	2.8767342	0	98106.062	23.879999	87.217795	0.23163337	183.8	0
2020-07-08 07:00:00	2.8778463	0	98135	25.390009	84.919632	0.16178186	310.896	4.6888888e-11
2020-07-08 08:00:00	2.9100173	0	98163	26.899988	82.437364	0.31232642	452.55499	0
2020-07-08 09:00:00	2.989398	0	98192.078	28.399988	79.870415	0.49569587	535.04999	0
2020-07-08 10:00:00	3.501157	0	98146.5	29.240015	75.767427	0.48819603	651.03601	0
2020-07-08 11:00:00	4.0227975	0	98102.102	30.070001	71.937962	0.50225944	724.46002	0
2020-07-08 12:00:00	4.5675488	0	98056.531	30.909998	68.277157	0.33183848	769.37799	0
2020-07-08 13:00:00	4.7348285	0	98055.656	31.1	67.299904	0.55123562	733.96198	0
2020-07-08 14:00:00	4.9131354	0	98054.797	31.300012	66.29832	0.55821612	687.41901	0
2020-07-08 15:00:00	5.1013133	0	98053.297	31.499994	65.31119	0.42110976	675.29498	0
2020-07-08 16:00:00	4.9120259	0	98013.102	31.070032	68.059625	0.48534342	529.86401	0
2020-07-08 17:00:00	4.7376997	0	97973	30.640009	70.908288	0.56475662	368.513	0
2020-07-08 18:00:00	4.5892592	0	97932.898	30.209985	73.861251	0.82086517	165.98399	0
2020-07-08 19:00:00	4.2765641	0	97973.398	28.450006	76.133467	0.92151139	57.512001	0
2020-07-08 20:00:00	3.9782534	0	98013.703	26.689996	78.114168	0.85945302	0	3.5555555e-12
2020-07-08 21:00:00	3.6782197	0	98054.438	24.929987	79.701427	0.79739464	0	0
2020-07-08 22:00:00	3.6788721	0	98045.219	24.230005	81.843737	0.73533626	0	0
2020-07-08 23:00:00	3.6763297	0	98035.359	23.529993	84.038045	0.67327789	0	0
2020-07-09 00:00:00	3.6774448	0	98026.047	22.820001	86.341916	0.61121951	0	0
2020-07-09 01:00:00	3.5704483	0	97978.438	22.300012	87.367533	0.54916114	0	0
2020-07-09 02:00:00	3.463654	0	97931.594	21.770013	88.438557	0.48710276	0	0
2020-07-09 03:00:00	3.3771289	0	97883.977	21.249994	89.437994	0.42504439	0	0
2020-07-09 04:00:00	3.4093108	0	97928.203	21.629999	89.253228	0.36298601	0	0
2020-07-09 05:00:00	3.474536	0	97973.156	22.020044	88.979838	0.30092764	43.152	0
2020-07-09 06:00:00	3.582178	0	98017.383	22.409998	88.678573	0.23886926	195.336	0
2020-07-09 07:00:00	3.5561355	0	97941.68	24.200006	84.882121	0.17681088	331.504	0
2020-07-09 08:00:00	3.5896657	0	97865.781	25.990015	81.021681	0.11475251	483.19699	0
2020-07-09 09:00:00	3.6995676	0	97790.32	27.770013	77.201589	0.28242684	609.315	0
2020-07-09 10:00:00	4.1210192	0	97828.023	28.559991	73.68863	0.26410286	741.73499	0
2020-07-09 11:00:00	4.5358349	0	97866.359	29.33999	70.393704	0.2899719	825.64203	4.5777779e-11
2020-07-09 12:00:00	4.9637182	0	97904.602	30.129999	67.222679	0.5885211	648.508	5.0222224e-11
2020-07-09 13:00:00	4.7404639	0	97845.461	30.010004	67.760101	0.71034956	618.71399	0
2020-07-09 14:00:00	4.5705362	0	97786.219	29.899988	68.261737	0.7144616	579.48602	8.8888887e-13
2020-07-09 15:00:00	4.4691161	0	97727.719	29.780054	68.80728	0.94714758	319.92801	2.2222222e-13
2020-07-09 16:00:00	3.9908019	0	97657.758	29.249994	73.557981	0.96067237	250.965	1.9733333e-10
2020-07-09 17:00:00	3.585875	0	97587.812	28.709985	78.58967	0.980096	174.43401	4.2546667e-09
2020-07-09 18:00:00	3.2652413	0	97517.844	28.170007	83.875029	1	69.087997	3.3655556e-09
2020-07-09 19:00:00	2.8249072	0	97586.953	27.08999	84.362761	1	23.736	2.9853333e-09
2020-07-09 20:00:00	2.637821	0	97656.383	26.020044	84.528655	0.93870302	0	1.3227778e-09
2020-07-09 21:00:00	2.7613221	0	97725.617	24.940027	84.428025	0.87740604	0	1.2418889e-09
2020-07-09 22:00:00	2.4000209	0	97683.82	24.369989	85.410539	0.81610906	0	1.1755556e-10
2020-07-09 23:00:00	2.3715396	0	97642.672	23.809991	86.319233	0.75481208	0	4.5555557e-11
2020-07-10 00:00:00	2.7035163	0	97600.859	23.250024	87.202647	0.69351509	0	4.088889e-11
2020-07-10 01:00:00	3.4318507	0	97592.117	22.899988	87.763814	0.63221811	0	5.288889e-11
2020-07-10 02:00:00	4.1638925	0	97582.75	22.560052	88.259072	0.57092113	0	1.1872223e-09
2020-07-10 03:00:00	4.8960596	0	97574	22.209985	88.79739	0.50962415	0	5.9955557e-10
2020-07-10 04:00:00	5.753512	0	97651.75	21.959985	85.78565	0.44832717	0	1.0022222e-10
2020-07-10 05:00:00	6.6332044	0	97729.594	21.709985	82.656476	0.38703019	37.568001	1.1111111e-11
2020-07-10 06:00:00	7.5199072	0	97807.961	21.459985	79.40266	0.32573321	183.312	0
2020-07-10 07:00:00	7.5362657	0	97863.477	22.390009	75.792564	0.26443623	312.17599	0
2020-07-10 08:00:00	7.5469001	0	97919.977	23.320001	72.367806	0.38400684	455.65601	0
2020-07-10 09:00:00	7.5663732	0	97975.539	24.249994	69.114235	0.374829	607.10797	0
2020-07-10 10:00:00	7.2960331	0	97970.539	24.910028	66.527871	0.35683116	739.37402	0
2020-07-10 11:00:00	7.0394959	0	97966.188	25.570001	64.049692	0.37228925	823.24103	0
2020-07-10 12:00:00	6.7827575	0	97961.18	26.230005	61.674878	0.12073165	866.65302	0
2020-07-10 13:00:00	6.6162374	0	97999.039	26.61001	61.998764	0.44735952	826.89398	0
2020-07-10 14:00:00	6.4635132	0	98036.898	26.990015	62.28316	0.45281592	774.48297	0
2020-07-10 15:00:00	6.325583	0	98074.758	27.379999	62.490628	0.43068623	694.25403	0
2020-07-10 16:00:00	5.7724864	0	98054.789	26.890009	65.646039	0.49595918	544.44897	0
2020-07-10 17:00:00	5.2124562	0	98034.711	26.399988	68.938166	0.57583599	378.20499	0
2020-07-10 18:00:00	4.652956	0	98014.633	25.920007	72.330693	0.81695914	173.26401	0
2020-07-10 19:00:00	4.3507816	0	97998.352	24.1	75.694134	0.91960906	58.992001	0
2020-07-10 20:00:00	4.0435257	0	97981.656	22.279993	78.971358	0.86387886	0	0
2020-07-10 21:00:00	3.746465	0	97964.68	20.459985	82.092821	0.80814865	0	0
2020-07-10 22:00:00	3.6952942	0	97951.117	19.969995	83.409149	0.75241844	0	0
2020-07-10 23:00:00	3.6451611	0	97938.102	19.480005	84.739999	0.69668823	0	0
2020-07-11 00:00:00	3.596109	0	97924.547	18.990015	86.080519	0.64095803	0	0
2020-07-11 01:00:00	3.5749405	0	97932.492	18.58999	86.830097	0.58522782	0	0
2020-07-11 02:00:00	3.5546026	0	97941.07	18.189996	87.564605	0.52949761	0	0
2020-07-11 03:00:00	3.5351096	0	97949.102	17.790002	88.287765	0.4737674	0	0
2020-07-11 04:00:00	3.6606694	0	97971.438	18.219995	87.955374	0.4180372	0	2.7888889e-11
2020-07-11 05:00:00	3.8181147	0	97994.32	18.659998	87.526169	0.36230699	41.984001	0
2020-07-11 06:00:00	3.9912529	0	98016.656	19.08999	87.119358	0.30657678	194.304	0
2020-07-11 07:00:00	3.8080178	0	98018.578	20.820001	84.870983	0.25084657	332.064	0
2020-07-11 08:00:00	3.723681	0	98020.742	22.540002	82.326389	0.19511636	485.39899	6.3333334e-12
2020-07-11 09:00:00	3.7400134	0	98023.039	24.270013	79.48603	0.63434686	484.466	7.9999999e-12
2020-07-11 10:00:00	4.1101096	0	97988.781	25.010004	76.2052	0.62661546	590.29102	5.6e-11
2020-07-11 11:00:00	4.4704025	0	97954.422	25.760004	73.031475	0.63432198	657.43597	0
2020-07-11 12:00:00	4.8308384	0	97919.961	26.499994	70.046554	0.168361	842.492	0
2020-07-11 13:00:00	4.6304318	0	97962.602	27.130029	67.916806	0.4682283	803.90503	0
2020-07-11 14:00:00	4.4861232	0	98004.5	27.770013	65.821104	0.47565957	752.94397	0
2020-07-11 15:00:00	4.3924593	0	98046.5	28.399988	63.834783	0.64095522	572.43103	0
2020-07-11 16:00:00	4.0786517	0	98029.859	28.010004	65.932713	0.67950802	448.77399	0
2020-07-11 17:00:00	3.8066389	0	98013.758	27.619989	68.097657	0.7304344	311.52399	0
2020-07-11 18:00:00	3.5842015	0	97997.117	27.219995	70.374834	0.87965051	150.28799	0
2020-07-11 19:00:00	3.3588242	0	97931.25	25.58999	72.715914	0.96525347	50.647999	0
2020-07-11 20:00:00	3.2426071	0	97865.172	23.959985	74.885507	0.90606306	0	0
2020-07-11 21:00:00	3.2318571	0	97798.781	22.330011	76.818402	0.84687266	0	0
2020-07-11 22:00:00	3.2982572	0	97802.602	21.58999	79.213204	0.78768225	0	0
2020-07-11 23:00:00	3.3863845	0	97805.789	20.86001	81.632003	0.72849184	0	0
2020-07-12 00:00:00	3.5143278	0	97809.602	20.119989	84.177225	0.66930144	0	0
2020-07-12 01:00:00	3.5188919	0	97783.438	19.160028	86.149805	0.61011103	0	0
2020-07-12 02:00:00	3.5350389	0	97757.281	18.209985	88.027262	0.55092063	0	0
2020-07-12 03:00:00	3.5404519	0	97731.672	17.250024	89.905852	0.49173022	0	0
2020-07-12 04:00:00	3.4283525	0	97862.789	17.469995	89.664516	0.43253981	0	0
2020-07-12 05:00:00	3.3178909	0	97994.438	17.679987	89.472543	0.37334941	40.467999	0
2020-07-12 06:00:00	3.2092368	0	98125.562	17.890009	89.277962	0.314159	195.216	0
2020-07-12 07:00:00	2.8375341	0	98093.461	19.480005	85.01757	0.2549686	334.84799	0
2020-07-12 08:00:00	2.456522	0	98061.812	21.070001	80.848865	0.19577819	490.216	0
2020-07-12 09:00:00	2.0862645	0	98029.312	22.649988	76.838883	0.28828569	629.05298	0
2020-07-12 10:00:00	2.2544178	0	98003.406	23.929987	73.053824	0.2560875	766.80798	0
2020-07-12 11:00:00	2.5241433	0	97977.508	25.209985	69.450866	0.2714785	854.30103	0
2020-07-12 12:00:00	2.8891868	0	97951.5	26.480005	66.060165	0.33384274	887.78998	0
2020-07-12 13:00:00	3.3241541	0	97889.578	26.770013	64.769556	0.39620699	847.21301	0
2020-07-12 14:00:00	3.7803836	0	97827.562	27.070001	63.469984	0.40716791	793.48199	0
2020-07-12 15:00:00	4.2498236	0	97765.641	27.36001	62.233715	0.55697773	628.83801	0
2020-07-12 16:00:00	3.7320236	0	97860.797	26.929987	64.728603	0.60475171	492.82401	0
2020-07-12 17:00:00	3.4306414	0	97955.859	26.510004	67.276658	0.66639773	341.82999	0
2020-07-12 18:00:00	3.3852917	0	98050.922	26.080042	69.961189	0.82357442	170.032	0
2020-07-12 19:00:00	3.0826288	0	98063.242	23.890009	72.343312	0.92809645	56.68	0
2020-07-12 20:00:00	2.777697	0	98074.719	21.700006	74.145669	0.87211132	0	0
2020-07-12 21:00:00	2.4895983	0	98086.742	19.510034	75.129602	0.81612619	0	0
2020-07-12 22:00:00	1.8840382	0	98129.32	18.920007	76.17798	0.76014106	0	0
2020-07-12 23:00:00	1.5749603	0	98171.156	18.330011	77.209568	0.70415593	0	0
2020-07-13 00:00:00	1.7283808	0	98213.641	17.740015	78.220234	0.6481708	0	0
2020-07-13 01:00:00	1.6100311	0	98152.359	16.969995	80.706813	0.59218567	0	0
2020-07-13 02:00:00	1.5231874	0	98091.617	16.189996	83.327795	0.53620054	0	0
2020-07-13 03:00:00	1.450655	0	98030.977	15.420007	85.972104	0.48021541	0	0
2020-07-13 04:00:00	1.2212288	0	98100.32	15.770013	86.4989	0.42423028	0	0
2020-07-13 05:00:00	0.99297532	0	98169.023	16.119989	86.970702	0.36824515	39.792	0
2020-07-13 06:00:00	0.75392306	0	98237.82	16.469995	87.382611	0.31226002	194.48	0
2020-07-13 07:00:00	0.71589104	0	98259.656	18.450037	83.718437	0.25627489	334.88	0
2020-07-13 08:00:00	1.5931416	0	98282.047	20.420007	79.891733	0.20028976	491.01199	0
2020-07-13 09:00:00	2.5691243	0	98303.68	22.400049	75.908958	0.29366611	628.31403	0
2020-07-13 10:00:00	2.5045758	0	98264.906	23.520013	72.995754	0.26137389	766.28699	0
2020-07-13 11:00:00	2.4473864	0	98225.477	24.649988	70.126177	0.2758962	853.93701	0
2020-07-13 12:00:00	2.4003334	0	98186.703	25.780054	67.351926	0.33426568	888.78302	0
2020-07-13 13:00:00	3.0353418	0	98219.398	26.189996	66.854326	0.39263516	848.22699	0
2020-07-13 14:00:00	3.6648875	0	98252.75	26.6	66.347501	0.40009371	794.375	0
2020-07-13 15:00:00	4.305729	0	98285.977	27.010034	65.830525	0.42347811	692.00299	0
2020-07-13 16:00:00	4.4407207	0	98192.562	26.33999	68.394955	0.49255612	542.11603	0
2020-07-13 17:00:00	4.6104337	0	98099.242	25.659998	71.11505	0.5754698	375.70901	0
2020-07-13 18:00:00	4.8111955	0	98006.461	24.990015	73.914319	0.81982864	170.592	0
2020-07-13 19:00:00	4.5195794	0	98083.719	23.040002	77.643103	0.92517308	56.183998	0
2020-07-13 20:00:00	4.2443611	0	98160.242	21.08999	81.26055	0.85855382	0	0
2020-07-13 21:00:00	3.9752483	0	98237.852	19.140009	84.666504	0.79193457	0	0
2020-07-13 22:00:00	3.8930836	0	98190.109	18.279993	86.489084	0.72531531	0	0
2020-07-13 23:00:00	3.8206413	0	98141.727	17.420007	88.282997	0.65869606	0	0
2020-07-14 00:00:00	3.7547037	0	98093.992	16.570001	89.983851	0.59207681	0	0
2020-07-14 01:00:00	3.8658763	0	98137.68	16.179987	90.590312	0.52545755	0	0
2020-07-14 02:00:00	3.9891478	0	98180.742	15.790002	91.171316	0.4588383	0	0
2020-07-14 03:00:00	4.1039492	0	98223.898	15.400049	91.732744	0.39221904	0	0
2020-07-14 04:00:00	4.3437313	0	98193.477	15.809991	91.237169	0.32559979	0	0
2020-07-14 05:00:00	4.5935282	0	98162.523	16.219995	90.713548	0.25898053	37.271999	0
2020-07-14 06:00:00	4.8333528	0	98131.461	16.629999	90.162073	0.19236128	185.744	0
2020-07-14 07:00:00	5.4106932	0	98251.398	18.86001	85.622673	0.12574202	321.12	0
2020-07-14 08:00:00	6.0203073	0	98371.977	21.08999	80.908381	0.29393327	471.59601	0
2020-07-14 09:00:00	6.6721663	0	98491.719	23.330011	76.102448	0.34217821	609.73999	0
2020-07-14 10:00:00	6.7218005	0	98371.922	24.490015	76.095707	0.30542561	743.99298	0
2020-07-14 11:00:00	6.7764668	0	98251.383	25.659998	75.720769	0.30825457	829.34399	0
2020-07-14 12:00:00	6.8410524	0	98130.844	26.830011	75.073519	0.35387061	866.13898	0
2020-07-14 13:00:00	6.7658112	0	98165.969	27.420007	74.525266	0.39948665	826.63098	0
2020-07-14 14:00:00	6.7935631	0	98200.438	28.020044	73.893863	0.40295134	774.14398	0
2020-07-14 15:00:00	6.9035717	0	98235.469	28.61004	73.269385	0.43106527	670.25403	0
2020-07-14 16:00:00	7.0628322	0	98212.602	28.230005	75.057076	0.49603695	524.85303	0
2020-07-14 17:00:00	7.2319984	0	98189.844	27.85	76.892349	0.57555284	363.42999	0
2020-07-14 18:00:00	7.4289298	0	98167.617	27.459985	78.82265	0.82771066	161.75999	0
2020-07-14 19:00:00	6.4304975	0	98174.898	25.990015	82.801266	0.9300858	52.576	0
2020-07-14 20:00:00	5.4775909	0	98182.078	24.510004	86.975296	0.88678085	0	0
2020-07-14 21:00:00	4.5742323	0	98189.703	23.030054	91.288976	0.84347591	0	5.8666666e-11
2020-07-14 22:00:00	4.0988412	0	98205.797	22.809991	92.192334	0.80017097	0	1.2737777e-09
2020-07-14 23:00:00	3.6210633	0	98221.898	22.590051	93.105636	0.75686603	0	2.0726666e-09
2020-07-15 00:00:00	3.1356021	0	98238.008	22.37005	94.027181	0.71356109	0	7.2666663e-11
2020-07-15 01:00:00	3.0955612	0	98188.727	22.160028	94.429565	0.67025615	0	1.8177778e-10
2020-07-15 02:00:00	3.0536043	0	98138.703	21.950037	94.826435	0.6269512	0	2.4222222e-11
2020-07-15 03:00:00	3.0137849	0	98089.422	21.740015	95.223567	0.58364626	0	0
2020-07-15 04:00:00	2.5730915	0	98090.977	21.659998	94.455734	0.54034132	0	1.5955556e-10
2020-07-15 05:00:00	2.1905708	0	98093.078	21.58999	93.621388	0.49703638	23.775999	1.551111e-10
2020-07-15 06:00:00	1.9046522	0	98095.281	21.520013	92.778703	0.45373144	159.48801	1.0444444e-11
2020-07-15 07:00:00	1.3209467	0	98140.359	22.730005	89.780455	0.4104265	276.88	0
2020-07-15 08:00:00	0.83384649	0	98185.242	23.939996	86.794149	0.4906742	407.28299	0
2020-07-15 09:00:00	0.71470274	0	98230.656	25.149988	83.831451	0.41706421	569.18597	0
2020-07-15 10:00:00	0.3448188	0	98200.297	26.140009	79.919443	0.40227863	694.85498	0
2020-07-15 11:00:00	1.3920488	0	98170.039	27.140009	76.165616	0.41552331	774.78497	0
2020-07-15 12:00:00	2.446242	0	98140.32	28.130029	72.647769	0.64457783	613.33197	0
2020-07-15 13:00:00	2.8679088	0	98109.938	27.890009	74.541216	0.74654525	585.40802	0
2020-07-15 14:00:00	3.3548323	0	98080.102	27.649988	76.475559	0.74902308	548.19598	6.8622225e-10
2020-07-15 15:00:00	3.8753581	0	98049.719	27.399988	78.496042	0.97844067	287.53699	3.9917779e-09
2020-07-15 16:00:00	3.4936085	0	98121.039	27.059991	78.16364	0.99261383	225.067	2.3733333e-10
2020-07-15 17:00:00	3.1524594	0	98192.367	26.730005	77.736818	1	155.687	4.1999999e-11
2020-07-15 18:00:00	2.8572713	0	98264.219	26.390039	77.310806	0.95706617	118.912	5.3333336e-12
2020-07-15 19:00:00	2.9546574	0	98279.211	24.36001	80.620921	1	38.104	4.8888889e-12
2020-07-15 20:00:00	3.047261	0	98293.977	22.33999	83.574078	0.93480258	0	1.6666666e-11
2020-07-15 21:00:00	3.1450595	0	98308.461	20.320001	86.062139	0.86960516	0	1.1111111e-13
2020-07-15 22:00:00	3.2051209	0	98239.758	19.809991	87.505072	0.80440774	0	0
2020-07-15 23:00:00	3.2666343	0	98171.703	19.300012	88.963163	0.73921031	0	0
2020-07-16 00:00:00	3.3451159	0	98102.898	18.790002	90.437037	0.67401289	0	0
2020-07-16 01:00:00	3.2798171	0	98075.039	18.010004	90.664627	0.60881547	0	0
2020-07-16 02:00:00	3.2938882	0	98047.82	17.230005	90.71347	0.54361805	0	0
2020-07-16 03:00:00	3.3869307	0	98019.961	16.450006	90.560589	0.47842063	0	0
2020-07-16 04:00:00	3.5074351	0	98138.172	16.659998	89.560749	0.41322321	0	0
2020-07-16 05:00:00	3.6398489	0	98256.273	16.86004	88.631408	0.34802579	35.487999	0
2020-07-16 06:00:00	3.7922552	0	98374.367	17.070001	87.657608	0.28282836	190.744	0
2020-07-16 07:00:00	3.3016965	0	98415.203	18.760004	85.243847	0.21763094	332.56	0
2020-07-16 08:00:00	2.8257741	0	98455.742	20.450006	82.529491	0.15243352	490.01001	0
2020-07-16 09:00:00	2.3482971	0	98496.82	22.140039	79.603488	0.25832669	630.47302	0
2020-07-16 10:00:00	2.2332934	0	98451	23.270013	73.427042	0.2352085	770.047	0
2020-07-16 11:00:00	2.1319005	0	98404.641	24.399988	67.759038	0.26256722	858.91803	0
2020-07-16 12:00:00	2.066422	0	98358.828	25.529993	62.554896	0.33647079	884.37097	0
2020-07-16 13:00:00	1.3947402	0	98350.203	26.149988	61.15118	0.41037436	844.13	0
2020-07-16 14:00:00	0.83450585	0	98341.492	26.770013	59.776783	0.41806876	790.41101	0
2020-07-16 15:00:00	0.7496666	0	98332.859	27.390009	58.431226	0.43627621	690.31299	0
2020-07-16 16:00:00	0.81055536	0	98407.188	26.950006	62.478988	0.49732697	540.04498	0
2020-07-16 17:00:00	1.1641735	0	98481.5	26.510004	66.710149	0.57403605	373.18701	0
2020-07-16 18:00:00	1.640762	0	98555.82	26.070001	71.131138	0.81357033	169.03999	0
2020-07-16 19:00:00	2.3433522	0	98546.203	23.929987	72.999125	0.92759596	53.335999	0
2020-07-16 20:00:00	3.0633968	0	98537.117	21.779993	74.218138	0.86528633	0	0
2020-07-16 21:00:00	3.7884562	0	98527.852	19.629999	74.487043	0.80297671	0	0
2020-07-16 22:00:00	3.6497123	0	98557.719	19.090051	76.544363	0.74066708	0	0
2020-07-16 23:00:00	3.528229	0	98587.703	18.540002	78.713789	0.67835746	0	0
2020-07-17 00:00:00	3.4302332	0	98618.219	17.990045	80.951745	0.61604783	0	0
2020-07-17 01:00:00	3.3713647	0	98614.078	17.559991	82.555057	0.55373821	0	0
2020-07-17 02:00:00	3.3232664	0	98610.477	17.129999	84.186848	0.49142858	0	0
2020-07-17 03:00:00	3.2783228	0	98606.344	16.700006	85.85669	0.42911896	0	0
2020-07-17 04:00:00	2.9896487	0	98601.031	17.320001	86.836474	0.36680933	0	0
2020-07-17 05:00:00	2.7528167	0	98595.062	17.940027	87.622969	0.30449971	34.051998	0
2020-07-17 06:00:00	2.5831182	0	98589.742	18.559991	88.238646	0.24219008	185.992	0
2020-07-17 07:00:00	2.9296075	0	98617.57	20.510004	88.277721	0.17988046	325.728	0
2020-07-17 08:00:00	3.3370796	0	98645.188	22.459985	87.291526	0.11757083	480.78201	0
2020-07-17 09:00:00	3.7858289	0	98673.242	24.409998	85.533763	0.23115225	618.63397	0
2020-07-17 10:00:00	3.8930193	0	98616.422	25.61001	81.440924	0.19492213	755.979	0
2020-07-17 11:00:00	4.0041228	0	98559.5	26.820001	77.498028	0.21821185	843.46802	0
2020-07-17 12:00:00	4.1239302	0	98503.219	28.020013	73.795029	0.29065636	877.802	0
2020-07-17 13:00:00	4.4578581	0	98481.023	28.35	72.065697	0.36310088	837.85999	0
2020-07-17 14:00:00	4.7988332	0	98458.82	28.689996	70.336058	0.37412322	784.47803	0
2020-07-17 15:00:00	5.1360101	0	98437.258	29.020013	68.692117	0.41114481	678.84198	0
2020-07-17 16:00:00	5.0405256	0	98415.312	28.6	71.491238	0.47700616	530.77698	0
2020-07-17 17:00:00	4.9641214	0	98393.453	28.189996	74.347252	0.55812907	366.37201	0
2020-07-17 18:00:00	4.9275147	0	98372.117	27.770013	77.349683	0.827793	158.864	0
2020-07-17 19:00:00	4.4504832	0	98369.844	26.290002	81.497146	0.93555061	49.287998	0
2020-07-17 20:00:00	3.9655769	0	98368	24.820001	85.774262	0.86581977	0	0
2020-07-17 21:00:00	3.4920052	0	98365.961	23.33999	90.279902	0.79608893	0	0
2020-07-17 22:00:00	3.6866517	0	98301.461	22.969995	91.406353	0.7263581	0	0
2020-07-17 23:00:00	3.8932892	0	98237.062	22.58999	92.596669	0.65662726	0	0
2020-07-18 00:00:00	4.1101096	0	98172.562	22.219995	93.743818	0.58689642	0	0
2020-07-18 01:00:00	4.415484	0	98143.039	22.020013	94.078743	0.51716558	0	0
2020-07-18 02:00:00	4.7178489	0	98114.062	21.820001	94.412777	0.44743474	0	0
2020-07-18 03:00:00	5.0346897	0	98085.18	21.619989	94.74344	0.3777039	0	0
2020-07-18 04:00:00	5.0608003	0	98060.023	22.140009	94.155946	0.30797306	0	0
2020-07-18 05:00:00	5.1371976	0	98034.32	22.649988	93.577865	0.23824223	31.007999	0
2020-07-18 06:00:00	5.2529802	0	98009.156	23.159998	92.954688	0.16851139	179.65601	0
2020-07-18 07:00:00	5.8725887	0	97983.289	24.619989	90.563167	0.098780549	316.064	0
2020-07-18 08:00:00	6.5139314	0	97957.203	26.08999	87.928022	0.029049711	467.367	0
2020-07-18 09:00:00	7.1514543	0	97931.461	27.550012	85.211114	0.85404227	327.24701	0
2020-07-18 10:00:00	7.030057	0	97890.219	27.740015	83.36071	0.85204392	400.10901	1.4577778e-10
2020-07-18 11:00:00	6.9001159	0	97849.422	27.920007	81.592451	0.8575541	446.543	7.0033332e-10
2020-07-18 12:00:00	6.7806785	0	97808.078	28.11004	79.806602	0.43580476	724.34302	1.7211111e-10
2020-07-18 13:00:00	6.9192485	0	97813.117	29.309991	78.408338	0.59451683	691.427	2.4444444e-12
2020-07-18 14:00:00	7.0544312	0	97818.703	30.499994	76.917816	0.59163495	647.302	0
2020-07-18 15:00:00	7.1991248	0	97824.383	31.689996	75.312823	0.39503695	658.77502	0
2020-07-18 16:00:00	6.9950339	0	97786.641	31.420007	76.218967	0.46474532	514.79401	0
2020-07-18 17:00:00	6.8036239	0	97748.797	31.140039	77.182151	0.54920007	354.91101	0
2020-07-18 18:00:00	6.6057551	0	97710.32	30.86001	78.158687	0.82483954	153.312	0
2020-07-18 19:00:00	6.2581548	0	97666.391	29.459985	81.735968	0.93643728	46.703999	0
2020-07-18 20:00:00	5.9227189	0	97621.609	28.059991	85.42075	0.87779111	0	0
2020-07-18 21:00:00	5.5759573	0	97577.898	26.659998	89.20717	0.81914495	0	0
2020-07-18 22:00:00	6.0113229	0	97560.219	26.36004	89.25359	0.76049878	0	0
